NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 11:02:56	5072.04391987
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
147.874	163.025	195.479	141.103	178.873	208.204	135.849	206.583	216.161	134.412	234.590	218.294	132.709	262.819	218.618
147.880	163.034	195.522	141.113	178.891	208.224	135.858	206.599	216.168	134.418	234.611	218.295	132.717	262.834	218.601
147.887	163.026	195.548	141.125	178.900	208.240	135.865	206.611	216.177	134.426	234.625	218.299	132.723	262.851	218.599
147.887	163.042	195.552	140.962	179.145	208.215	135.864	206.622	216.191	134.975	234.431	218.572	132.726	262.855	218.602
147.880	163.066	195.546	140.951	179.141	208.236	135.840	206.626	216.203	134.963	234.436	218.584	132.716	262.864	218.596
147.843	163.019	195.612	140.920	179.138	208.266	135.828	206.621	216.221	134.941	234.437	218.580	132.700	262.862	218.584
147.821	163.012	195.642	140.899	179.132	208.279	135.810	206.618	216.231	134.946	234.429	218.591	132.705	262.859	218.583
147.810	162.993	195.658	140.895	179.118	208.302	135.808	206.615	216.239	134.938	234.428	218.585	132.711	262.855	218.575
147.805	163.002	195.679	140.892	179.121	208.313	135.811	206.613	216.243	134.945	234.431	218.591	132.726	262.854	218.569
147.805	162.993	195.696	140.900	179.121	208.326	135.824	206.620	216.255	134.962	234.437	218.591	132.738	262.865	218.559
147.818	163.001	195.701	140.911	179.130	208.344	135.830	206.638	216.251	134.991	234.449	218.595	132.761	262.872	218.569
147.836	163.011	195.711	140.933	179.148	208.359	135.867	206.649	216.256	135.008	234.472	218.593	132.783	262.890	218.576
147.850	163.031	195.720	140.948	179.170	208.362	135.874	206.669	216.260	135.026	234.482	218.603	132.791	262.909	218.551
147.867	162.997	195.666	140.953	179.189	208.385	135.970	206.658	216.202	135.042	234.490	218.577	132.777	262.914	218.570
147.874	162.990	195.671	140.962	179.193	208.384	135.971	206.657	216.196	135.059	234.493	218.588	132.785	262.915	218.577
147.867	162.994	195.663	140.959	179.187	208.384	135.982	206.648	216.205	135.044	234.487	218.591	132.781	262.910	218.575
147.868	162.988	195.647	140.952	179.193	208.378	135.981	206.644	216.195	135.047	234.485	218.588	132.771	262.907	218.578
147.865	162.980	195.645	140.946	179.180	208.377	135.986	206.632	216.198	135.035	234.476	218.588	132.765	262.902	218.582
147.863	162.964	195.647	140.943	179.174	208.377	135.981	206.627	216.198	135.033	234.472	218.578	132.775	262.893	218.590
147.861	162.971	195.649	140.949	179.171	208.374	135.990	206.617	216.190	135.041	234.466	218.580	132.777	262.894	218.577
147.881	162.966	195.646	140.966	179.179	208.367	136.017	206.618	216.186	135.064	234.475	218.580	132.800	262.894	218.576
147.903	162.966	195.652	140.995	179.183	208.378	136.042	206.627	216.183	135.100	234.482	218.590	132.826	262.905	218.565
147.931	162.985	195.632	141.026	179.195	208.380	136.082	206.642	216.188	135.128	234.493	218.572	132.851	262.916	218.559
147.942	162.981	195.647	141.046	179.196	208.394	136.107	206.643	216.191	135.148	234.507	218.564	132.876	262.928	218.546
147.956	162.977	195.658	141.070	179.212	208.397	136.128	206.656	216.184	135.174	234.515	218.563	132.904	262.938	218.529
147.970	162.974	195.668	141.087	179.216	208.408	136.157	206.667	216.191	135.205	234.526	218.569	132.940	262.956	218.530
147.982	162.989	195.671	141.098	179.233	208.412	136.178	206.679	216.191	135.227	234.537	218.566	132.951	262.967	218.526
147.979	162.999	195.674	141.101	179.237	208.422	136.185	206.683	216.202	135.221	234.551	218.565	132.967	262.972	218.527
147.972	163.003	195.677	141.094	179.242	208.426	136.187	206.689	216.206	135.225	234.557	218.566	132.976	262.992	218.528
147.960	163.003	195.701	141.089	179.251	208.438	136.192	206.701	216.210	135.226	234.563	218.574	132.983	262.995	218.532
147.956	163.007	195.697	141.081	179.256	208.439	136.185	206.706	216.211	135.231	234.569	218.569	132.989	263.000	218.528
147.947	163.001	195.708	141.081	179.256	208.439	136.190	206.700	216.213	135.229	234.569	218.575	132.989	262.992	218.528
147.943	163.001	195.712	141.072	179.253	208.442	136.187	206.695	216.218	135.233	234.561	218.561	132.998	262.994	218.526
147.947	163.000	195.707	141.076	179.250	208.446	136.199	206.694	216.223	135.235	234.569	218.561	133.005	262.992	218.514
147.944	163.007	195.720	141.089	179.266	208.452	136.213	206.709	216.225	135.249	234.583	218.567	133.023	263.003	218.523
147.956	163.021	195.733	141.101	179.280	208.466	136.235	206.727	216.228	135.259	234.599	218.546	133.037	263.024	218.504
147.960	163.033	195.741	141.098	179.298	208.468	136.236	206.736	216.225	135.269	234.609	218.549	133.035	263.038	218.492
147.947	163.043	195.738	141.092	179.311	208.470	136.229	206.747	216.233	135.262	234.623	218.551	133.055	263.047	218.503
147.928	163.048	195.766	141.081	179.318	208.479	136.230	206.754	216.250	135.259	234.632	218.556	133.035	263.054	218.499
147.924	163.046	195.757	141.062	179.327	208.489	136.212	206.764	216.250	135.245	234.641	218.560	133.031	263.066	218.500
147.908	163.062	195.766	141.058	179.327	208.504	136.209	206.773	216.264	135.248	234.656	218.562	133.030	263.085	218.499
147.904	163.081	195.800	141.054	179.353	208.512	136.212	206.794	216.268	135.249	234.674	218.559	133.036	263.101	218.490
147.910	163.087	195.795	141.065	179.362	208.518	136.224	206.804	216.266	135.262	234.682	218.558	133.044	263.113	218.486
147.906	163.074	195.796	141.058	179.366	208.521	136.220	206.805	216.270	135.256	234.688	218.552	133.039	263.118	218.482
147.892	163.094	195.814	141.045	179.376	208.519	136.222	206.814	216.271	135.255	234.695	218.565	133.046	263.122	218.484
147.887	163.081	195.815	141.038	179.379	208.522	136.219	206.814	216.275	135.264	234.697	218.562	133.048	263.122	218.478
147.899	163.092	195.803	141.051	179.377	208.531	136.226	206.818	216.276	135.269	234.704	218.556	133.056	263.134	218.479
147.901	163.091	195.805	141.055	179.392	208.530	136.243	206.825	216.272	135.283	234.710	218.562	133.065	263.138	218.475
147.922	163.105	195.791	141.074	179.392	208.543	136.257	206.833	216.278	135.299	234.727	218.552	133.088	263.149	218.464
147.936	163.102	195.802	141.096	179.405	208.538	136.283	206.847	216.281	135.323	234.736	218.556	133.120	263.160	218.472
147.955	163.121	195.810	141.115	179.417	208.541	136.308	206.864	216.279	135.353	234.751	218.548	133.135	263.178	218.460
147.972	163.131	195.827	141.135	179.434	208.549	136.330	206.876	216.271	135.379	234.764	218.562	133.157	263.190	218.455
147.993	163.149	195.828	141.158	179.436	208.548	136.355	206.885	216.277	135.406	234.773	218.552	133.167	263.203	218.448
148.013	163.148	195.817	141.173	179.441	208.557	136.366	206.896	216.266	135.420	234.783	218.543	133.173	263.212	218.434
148.017	163.143	195.831	141.181	179.455	208.551	136.383	206.899	216.275	135.420	234.791	218.548	133.186	263.216	218.449
148.018	163.165	195.833	141.181	179.452	208.561	136.374	206.905	216.282	135.424	234.796	218.549	133.183	263.229	218.443
148.019	163.153	195.846	141.178	179.462	208.564	136.373	206.908	216.282	135.417	234.801	218.551	133.183	263.226	218.453
148.013	163.170	195.829	141.172	179.466	208.568	136.371	206.908	216.288	135.419	234.806	218.561	133.168	263.232	218.442
148.009	163.175	195.849	141.170	179.465	208.575	136.369	206.916	216.286	135.415	234.809	218.559	133.170	263.228	218.446
148.000	163.172	195.851	141.164	179.461	208.573	136.360	206.914	216.286	135.414	234.802	218.552	133.169	263.230	218.444
