NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 11:02:22	5038.07601898
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
145.080	163.067	197.961	138.895	179.495	210.223	134.655	207.568	217.377	134.198	235.647	218.676	133.551	263.928	218.130
145.082	163.053	197.973	138.900	179.492	210.217	134.659	207.575	217.375	134.201	235.652	218.669	133.565	263.926	218.135
145.092	163.068	197.950	138.909	179.491	210.215	134.671	207.569	217.374	134.210	235.650	218.670	133.574	263.931	218.123
145.107	163.070	197.946	138.757	179.772	210.153	134.680	207.571	217.365	134.742	235.463	218.931	133.588	263.931	218.128
145.113	163.072	197.947	138.769	179.771	210.151	134.693	207.573	217.366	134.756	235.463	218.921	133.602	263.927	218.126
145.122	163.062	197.953	138.771	179.783	210.133	134.702	207.573	217.354	134.773	235.465	218.925	133.611	263.931	218.121
145.131	163.075	197.935	138.788	179.787	210.124	134.717	207.580	217.355	134.780	235.467	218.910	133.626	263.930	218.115
145.143	163.064	197.938	138.814	179.790	210.126	134.743	207.579	217.356	134.796	235.471	218.914	133.643	263.937	218.116
145.159	163.081	197.937	138.821	179.792	210.131	134.758	207.587	217.360	134.806	235.478	218.922	133.632	263.948	218.106
145.154	163.086	197.933	138.821	179.792	210.131	134.750	207.590	217.357	134.806	235.478	218.922	133.641	263.947	218.112
145.142	163.078	197.934	138.796	179.801	210.129	134.736	207.589	217.354	134.787	235.477	218.916	133.620	263.941	218.125
145.127	163.086	197.927	138.775	179.797	210.132	134.712	207.590	217.357	134.764	235.475	218.920	133.599	263.945	218.135
145.109	163.073	197.949	138.761	179.786	210.152	134.693	207.586	217.361	134.748	235.476	218.934	133.577	263.943	218.135
145.112	163.011	197.896	138.752	179.802	210.156	134.758	207.577	217.282	134.757	235.479	218.918	133.562	263.949	218.158
145.120	163.026	197.879	138.758	179.805	210.158	134.771	207.576	217.284	134.774	235.484	218.918	133.569	263.953	218.160
145.128	163.030	197.885	138.777	179.810	210.152	134.801	207.573	217.276	134.782	235.488	218.913	133.583	263.952	218.154
145.138	163.042	197.870	138.789	179.823	210.141	134.821	207.578	217.273	134.810	235.487	218.903	133.598	263.962	218.141
145.156	163.037	197.864	138.815	179.822	210.142	134.845	207.571	217.260	134.830	235.491	218.902	133.625	263.959	218.142
145.175	163.027	197.854	138.828	179.826	210.125	134.863	207.577	217.258	134.846	235.490	218.895	133.647	263.951	218.146
145.187	163.035	197.847	138.843	179.816	210.120	134.883	207.566	217.249	134.861	235.480	218.896	133.654	263.949	218.134
145.187	163.024	197.847	138.842	179.814	210.103	134.883	207.557	217.254	134.865	235.469	218.892	133.651	263.942	218.135
145.180	163.010	197.822	138.830	179.797	210.100	134.881	207.542	217.245	134.851	235.464	218.878	133.653	263.933	218.129
145.169	162.993	197.817	138.821	179.796	210.093	134.873	207.532	217.240	134.844	235.451	218.882	133.648	263.923	218.146
145.166	163.006	197.824	138.812	179.786	210.090	134.867	207.520	217.242	134.837	235.448	218.879	133.645	263.916	218.146
145.162	163.003	197.814	138.812	179.787	210.091	134.864	207.521	217.240	134.835	235.449	218.884	133.631	263.919	218.137
145.175	163.006	197.807	138.820	179.797	210.093	134.879	207.536	217.236	134.848	235.457	218.883	133.643	263.926	218.145
145.182	163.017	197.830	138.838	179.810	210.094	134.890	207.540	217.232	134.850	235.466	218.880	133.646	263.934	218.137
145.206	163.026	197.826	138.858	179.815	210.088	134.912	207.550	217.227	134.875	235.474	218.878	133.662	263.941	218.136
145.233	163.035	197.815	138.891	179.828	210.083	134.943	207.556	217.225	134.902	235.481	218.878	133.689	263.950	218.127
145.268	163.037	197.813	138.924	179.832	210.078	134.982	207.565	217.223	134.933	235.487	218.870	133.700	263.953	218.122
145.292	163.047	197.810	138.953	179.846	210.078	135.008	207.571	217.226	134.964	235.499	218.877	133.724	263.965	218.111
145.307	163.051	197.819	138.963	179.847	210.085	135.016	207.577	217.220	134.974	235.501	218.874	133.730	263.969	218.112
145.310	163.061	197.800	138.973	179.846	210.091	135.023	207.573	217.217	134.973	235.503	218.872	133.744	263.967	218.114
145.308	163.062	197.797	138.970	179.851	210.080	135.025	207.572	217.217	134.983	235.504	218.871	133.739	263.971	218.110
145.308	163.060	197.806	138.978	179.854	210.085	135.028	207.577	217.224	134.977	235.510	218.865	133.736	263.976	218.101
