NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 11:00:33	4929.43373611
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
152.051	163.707	195.775	147.755	180.484	208.441	144.624	208.854	215.544	144.614	236.886	216.450	144.184	265.079	215.247
152.046	163.689	195.771	147.757	180.474	208.428	144.622	208.846	215.534	144.626	236.876	216.454	144.197	265.061	215.246
152.051	163.689	195.737	147.759	180.461	208.417	144.626	208.831	215.514	144.640	236.866	216.444	144.208	265.055	215.241
152.055	163.666	195.720	147.572	180.760	208.327	144.640	208.822	215.504	145.122	236.615	216.591	144.222	265.038	215.229
152.047	163.654	195.704	147.569	180.739	208.312	144.639	208.799	215.483	145.123	236.601	216.578	144.233	265.014	215.218
152.037	163.635	195.703	147.563	180.725	208.309	144.637	208.785	215.474	145.126	236.591	216.579	144.223	265.007	215.209
152.027	163.624	195.707	147.550	180.726	208.307	144.624	208.780	215.470	145.116	236.582	216.567	144.241	264.999	215.218
152.019	163.625	195.693	147.547	180.713	208.313	144.613	208.773	215.476	145.121	236.578	216.574	144.231	264.994	215.206
152.017	163.626	195.701	147.546	180.712	208.309	144.621	208.773	215.478	145.121	236.579	216.570	144.237	264.992	215.194
152.018	163.620	195.708	147.544	180.704	208.321	144.621	208.774	215.475	145.123	236.580	216.555	144.259	264.990	215.198
152.025	163.622	195.705	147.556	180.711	208.293	144.653	208.764	215.496	145.146	236.572	216.557	144.269	264.988	215.183
152.031	163.623	195.693	147.571	180.699	208.297	144.642	208.757	215.472	145.152	236.568	216.546	144.272	264.981	215.172
152.041	163.611	195.688	147.574	180.704	208.286	144.653	208.757	215.474	145.156	236.559	216.539	144.278	264.978	215.167
152.048	163.529	195.588	147.573	180.673	208.258	144.759	208.703	215.334	145.168	236.551	216.523	144.265	264.963	215.212
152.037	163.512	195.572	147.559	180.660	208.252	144.761	208.687	215.324	145.168	236.534	216.525	144.245	264.954	215.202
152.023	163.501	195.569	147.550	180.649	208.245	144.757	208.674	215.313	145.145	236.528	216.511	144.229	264.939	215.204
152.005	163.488	195.556	147.535	180.638	208.231	144.745	208.650	215.312	145.126	236.515	216.511	144.213	264.932	215.206
151.986	163.475	195.551	147.515	180.623	208.236	144.733	208.635	215.303	145.125	236.496	216.521	144.208	264.916	215.210
151.977	163.462	195.533	147.499	180.618	208.234	144.728	208.624	215.306	145.111	236.493	216.504	144.210	264.913	215.217
151.975	163.465	195.544	147.505	180.614	208.230	144.737	208.627	215.299	145.117	236.498	216.505	144.217	264.910	215.208
151.986	163.461	195.558	147.511	180.629	208.222	144.756	208.628	215.303	145.122	236.505	216.498	144.221	264.920	215.192
151.989	163.458	195.562	147.520	180.630	208.229	144.769	208.629	215.309	145.128	236.516	216.502	144.218	264.930	215.196
151.994	163.473	195.584	147.521	180.641	208.242	144.773	208.633	215.312	145.137	236.526	216.512	144.233	264.934	215.205
151.991	163.491	195.575	147.526	180.644	208.254	144.766	208.651	215.313	145.129	236.534	216.499	144.212	264.952	215.196
151.985	163.489	195.573	147.516	180.657	208.261	144.767	208.656	215.324	145.111	236.545	216.508	144.210	264.960	215.205
151.966	163.500	195.605	147.500	180.666	208.272	144.755	208.663	215.330	145.111	236.552	216.521	144.197	264.968	215.212
151.950	163.484	195.616	147.477	180.671	208.281	144.742	208.661	215.343	145.091	236.554	216.534	144.188	264.974	215.215
151.736	163.417	195.847	147.315	180.655	208.468	144.660	208.662	215.436	145.094	236.560	216.535	144.185	264.983	215.222
151.629	163.413	195.983	147.233	180.640	208.564	144.602	208.672	215.497	145.065	236.568	216.551	144.163	264.988	215.230
151.608	163.402	195.980	147.221	180.656	208.559	144.599	208.667	215.502	145.062	236.568	216.564	144.152	264.998	215.229
151.598	163.420	196.002	147.205	180.672	208.579	144.590	208.690	215.503	145.052	236.585	216.556	144.154	265.013	215.229
151.594	163.432	196.029	147.206	180.675	208.596	144.601	208.702	215.523	145.064	236.600	216.568	144.158	265.027	215.237
151.632	163.438	196.004	147.238	180.691	208.579	144.633	208.706	215.521	145.087	236.613	216.560	144.183	265.036	215.233
151.665	163.455	196.013	147.271	180.706	208.598	144.669	208.723	215.532	145.114	236.625	216.567	144.203	265.046	215.236
151.690	163.476	196.024	147.295	180.716	208.595	144.690	208.734	215.529	145.135	236.643	216.577	144.222	265.059	215.237
151.707	163.460	196.016	147.309	180.729	208.600	144.717	208.741	215.526	145.139	236.643	216.568	144.224	265.066	215.237
151.700	163.458	196.035	147.301	180.728	208.596	144.706	208.738	215.532	145.132	236.648	216.565	144.221	265.069	215.236
151.699	163.464	196.016	147.292	180.725	208.599	144.697	208.737	215.535	145.131	236.647	216.573	144.216	265.062	215.242
151.683	163.469	196.037	147.278	180.722	208.616	144.685	208.737	215.544	145.111	236.641	216.586	144.194	265.061	215.237
151.663	163.467	196.032	147.258	180.724	208.627	144.669	208.735	215.554	145.104	236.647	216.582	144.191	265.069	215.252
151.663	163.473	196.037	147.261	180.723	208.619	144.673	208.734	215.548	145.097	236.654	216.574	144.189	265.069	215.258
151.668	163.471	196.034	147.264	180.736	208.628	144.681	208.745	215.551	145.101	236.660	216.576	144.181	265.078	215.245
151.672	163.487	196.057	147.273	180.744	208.640	144.694	208.751	215.565	145.117	236.670	216.591	144.184	265.093	215.250
151.681	163.495	196.070	147.282	180.763	208.642	144.706	208.764	215.576	145.128	236.679	216.596	144.195	265.101	215.255
