NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 10:41:57	3813.39244552
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
128.402	169.620	179.941	124.485	186.493	189.677	120.734	205.802	197.126	110.901	245.511	206.827	100.077	285.397	201.836
128.440	169.653	179.867	124.508	186.519	189.617	120.754	205.820	197.072	110.901	245.525	206.772	100.056	285.426	201.798
128.470	169.688	179.785	124.541	186.538	189.555	120.783	205.837	197.013	110.917	245.538	206.717	100.086	285.420	201.781
128.501	169.705	179.728	124.563	186.559	189.489	120.808	205.851	196.956	110.936	245.546	206.662	100.091	285.427	201.747
128.513	169.718	179.674	124.568	186.576	189.427	120.811	205.860	196.903	110.933	245.548	206.620	100.051	285.429	201.673
128.511	169.724	179.621	124.567	186.580	189.378	120.805	205.873	196.854	110.927	245.549	206.576	100.041	285.437	201.637
128.503	169.726	179.590	124.556	186.579	189.341	120.788	205.872	196.814	110.901	245.553	206.533	100.040	285.432	201.614
128.456	169.653	179.490	124.562	186.596	189.313	120.848	205.879	196.666	110.923	245.582	206.541	99.952	285.418	201.548
128.420	169.642	179.456	124.524	186.586	189.286	120.822	205.867	196.635	110.883	245.578	206.521	99.929	285.406	201.509
128.359	169.617	179.440	124.468	186.570	189.270	120.766	205.853	196.603	110.830	245.568	206.492	99.869	285.404	201.474
128.284	169.598	179.417	124.391	186.549	189.263	120.712	205.831	196.592	110.776	245.557	206.470	99.849	285.371	201.474
128.205	169.563	179.405	124.311	186.527	189.259	120.632	205.812	196.576	110.702	245.540	206.443	99.774	285.352	201.432
128.106	169.543	179.362	124.222	186.508	189.224	120.555	205.788	196.541	110.619	245.510	206.423	99.702	285.339	201.412
128.015	169.516	179.310	124.128	186.480	189.176	120.468	205.757	196.494	110.535	245.484	206.385	99.631	285.307	201.384
127.920	169.486	179.254	124.038	186.448	189.121	120.381	205.725	196.441	110.448	245.456	206.347	99.550	285.275	201.338
127.829	169.461	179.196	123.944	186.421	189.069	120.289	205.688	196.389	110.357	245.426	206.303	99.438	285.268	201.282
127.748	169.437	179.151	123.852	186.400	189.029	120.196	205.671	196.353	110.270	245.399	206.272	99.328	285.251	201.229
127.730	169.468	179.045	123.830	186.414	188.942	120.143	205.660	196.296	110.166	245.373	206.280	99.263	285.207	201.211
127.718	169.485	178.997	123.784	186.415	188.924	120.080	205.651	196.294	110.053	245.354	206.302	99.191	285.144	201.236
127.664	169.472	179.059	123.724	186.405	188.964	120.009	205.648	196.332	109.969	245.349	206.311	99.078	285.151	201.203
127.592	169.464	179.101	123.655	186.400	189.005	119.932	205.644	196.355	109.889	245.350	206.323	98.960	285.157	201.156
127.539	169.450	179.164	123.596	186.394	189.052	119.871	205.633	196.401	109.806	245.343	206.337	98.877	285.146	201.147
127.480	169.427	179.217	123.529	186.386	189.097	119.797	205.631	196.428	109.734	245.343	206.360	98.785	285.139	201.120
127.419	169.412	179.264	123.466	186.360	189.138	119.732	205.610	196.461	109.651	245.330	206.373	98.726	285.100	201.133
127.343	169.380	179.299	123.384	186.338	189.175	119.643	205.585	196.492	109.565	245.306	206.395	98.662	285.065	201.158
127.267	169.354	179.323	123.302	186.307	189.212	119.569	205.549	196.529	109.479	245.265	206.441	98.566	285.027	201.193
127.182	169.327	179.332	123.225	186.267	189.230	119.480	205.516	196.553	109.399	245.231	206.478	98.500	284.999	201.213
127.098	169.295	179.341	123.139	186.236	189.242	119.406	205.475	196.573	109.320	245.192	206.507	98.418	284.973	201.215
127.017	169.256	179.373	123.069	186.198	189.269	119.333	205.440	196.602	109.246	245.158	206.537	98.392	284.919	201.269
126.940	169.215	179.435	122.992	186.164	189.313	119.262	205.409	196.643	109.190	245.133	206.577	98.319	284.901	201.294
126.871	169.177	179.505	122.926	186.133	189.373	119.189	205.376	196.705	109.121	245.102	206.621	98.206	284.908	201.286
126.808	169.144	179.573	122.859	186.102	189.449	119.136	205.346	196.766	109.068	245.080	206.676	98.216	284.828	201.392
126.756	169.115	179.624	122.810	186.077	189.516	119.081	205.319	196.828	109.017	245.049	206.729	98.162	284.810	201.426
126.706	169.093	179.672	122.762	186.049	189.554	119.033	205.294	196.880	108.966	245.020	206.780	98.114	284.779	201.480
126.656	169.060	179.701	122.713	186.021	189.595	118.995	205.258	196.917	108.924	244.986	206.822	98.080	284.742	201.524
126.608	169.024	179.731	122.672	185.983	189.623	118.945	205.218	196.947	108.880	244.945	206.864	98.041	284.711	201.557
126.564	168.985	179.762	122.624	185.941	189.646	118.914	205.181	196.970	108.857	244.913	206.910	98.023	284.673	201.602
126.511	168.943	179.799	122.583	185.907	189.689	118.871	205.147	197.016	108.828	244.880	206.945	97.936	284.682	201.567
126.468	168.900	179.857	122.539	185.864	189.739	118.840	205.107	197.059	108.803	244.845	206.981	97.988	284.617	201.644
126.432	168.861	179.911	122.506	185.833	189.785	118.814	205.080	197.099	108.797	244.822	207.018	97.978	284.596	201.672
126.420	168.834	179.946	122.497	185.804	189.828	118.804	205.044	197.137	108.781	244.799	207.049	97.918	284.614	201.656
126.420	168.807	179.990	122.498	185.777	189.871	118.795	205.023	197.179	108.785	244.775	207.091	97.911	284.582	201.692
126.424	168.788	180.024	122.501	185.757	189.914	118.796	205.004	197.219	108.781	244.751	207.130	97.942	284.534	201.753
126.440	168.767	180.068	122.513	185.739	189.955	118.802	204.982	197.264	108.784	244.732	207.165	97.882	284.562	201.745
126.443	168.756	180.115	122.521	185.723	190.007	118.806	204.970	197.302	108.791	244.726	207.207	97.946	284.495	201.814
126.462	168.742	180.159	122.535	185.715	190.039	118.813	204.962	197.349	108.798	244.723	207.231	97.961	284.487	201.839
126.465	168.731	180.201	122.539	185.703	190.088	118.828	204.955	197.373	108.802	244.719	207.245	97.972	284.495	201.841
126.463	168.715	180.240	122.534	185.691	190.116	118.827	204.939	197.409	108.811	244.714	207.272	97.974	284.482	201.852
126.455	168.695	180.275	122.538	185.679	190.150	118.831	204.928	197.450	108.819	244.709	207.303	97.991	284.474	201.864
126.460	168.677	180.309	122.543	185.660	190.184	118.835	204.919	197.473	108.826	244.697	207.329	97.998	284.456	201.883
126.495	168.675	180.325	122.570	185.647	190.205	118.855	204.909	197.497	108.838	244.681	207.358	97.976	284.461	201.890
126.543	168.670	180.325	122.601	185.643	190.209	118.888	204.894	197.506	108.847	244.667	207.391	97.990	284.428	201.928
126.593	168.671	180.324	122.646	185.638	190.207	118.920	204.885	197.519	108.867	244.655	207.408	97.985	284.421	201.962
126.652	168.685	180.316	122.691	185.641	190.217	118.960	204.882	197.528	108.887	244.639	207.424	97.999	284.408	202.001
126.708	168.681	180.322	122.743	185.641	190.219	118.996	204.883	197.534	108.915	244.633	207.445	98.059	284.362	202.074
126.770	168.690	180.327	122.795	185.639	190.228	119.042	204.883	197.546	108.947	244.630	207.465	98.070	284.365	202.091
126.823	168.687	180.339	122.841	185.640	190.241	119.090	204.882	197.563	108.978	244.623	207.480	98.074	284.370	202.094
126.866	168.693	180.343	122.888	185.649	190.254	119.129	204.875	197.589	109.010	244.620	207.509	98.115	284.328	202.154
126.922	168.699	180.344	122.940	185.646	190.265	119.166	204.875	197.595	109.028	244.601	207.542	98.105	284.323	202.193
126.980	168.713	180.335	122.987	185.654	190.251	119.211	204.870	197.600	109.042	244.593	207.564	98.099	284.318	202.227
127.027	168.726	180.294	123.028	185.648	190.236	119.242	204.868	197.589	109.051	244.575	207.582	98.060	284.318	202.242
127.056	168.725	180.287	123.053	185.650	190.226	119.259	204.866	197.581	109.065	244.567	207.601	98.056	284.307	202.274
127.064	168.720	180.286	123.062	185.642	190.233	119.262	204.857	197.579	109.063	244.558	207.610	98.093	284.261	202.320
127.052	168.709	180.297	123.046	185.635	190.242	119.258	204.843	197.611	109.059	244.555	207.635	98.044	284.290	202.296
127.035	168.702	180.333	123.029	185.628	190.278	119.238	204.843	197.634	109.044	244.552	207.652	98.044	284.288	202.315
126.999	168.691	180.374	122.992	185.620	190.316	119.209	204.839	197.667	109.035	244.562	207.670	98.049	284.281	202.326
126.961	168.684	180.401	122.967	185.614	190.337	119.187	204.833	197.681	109.021	244.563	207.679	98.058	284.281	202.333
