NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 10:43:31	3907.15502982
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
114.971	160.413	187.230	114.203	178.140	195.553	113.427	197.528	202.315	105.113	237.727	212.011	95.962	278.863	213.487
114.973	160.426	187.057	114.207	178.161	195.385	113.436	197.550	202.158	105.106	237.750	211.868	95.952	278.879	213.315
114.993	160.471	186.860	114.227	178.197	195.196	113.445	197.588	201.972	105.110	237.777	211.682	95.904	278.938	213.166
115.030	160.539	186.657	114.753	177.976	195.076	113.476	197.641	201.783	105.119	237.826	211.507	95.904	278.981	213.016
115.067	160.615	186.417	114.772	178.043	194.833	113.500	197.705	201.561	105.133	237.890	211.312	95.930	279.018	212.831
115.082	160.693	186.160	114.797	178.120	194.590	113.531	197.784	201.346	105.153	237.953	211.112	95.881	279.102	212.647
115.113	160.785	185.902	114.821	178.201	194.346	113.548	197.862	201.100	105.160	238.019	210.901	95.889	279.168	212.475
115.116	160.868	185.654	114.828	178.287	194.100	113.569	197.932	200.884	105.169	238.091	210.699	95.904	279.235	212.318
115.071	161.023	185.489	114.826	178.357	193.893	113.563	198.005	200.680	105.089	238.235	210.533	95.915	279.294	212.185
115.057	161.092	185.300	114.818	178.415	193.719	113.552	198.053	200.496	105.093	238.285	210.362	95.962	279.302	212.004
115.106	161.014	185.048	114.800	178.458	193.564	113.541	198.101	200.356	105.230	238.231	210.230	95.913	279.381	211.884
115.095	161.032	184.964	114.795	178.490	193.485	113.526	198.140	200.266	105.228	238.259	210.138	95.896	279.423	211.780
115.082	161.051	184.886	114.769	178.515	193.405	113.520	198.161	200.193	105.221	238.279	210.049	95.870	279.460	211.672
115.065	161.062	184.810	114.760	178.525	193.340	113.497	198.176	200.115	105.213	238.294	209.968	95.859	279.472	211.554
115.043	161.061	184.716	114.728	178.532	193.250	113.478	198.182	200.035	105.201	238.297	209.880	95.870	279.475	211.494
114.997	161.061	184.611	114.688	178.534	193.150	113.423	198.180	199.919	105.182	238.286	209.800	95.820	279.485	211.406
114.952	161.059	184.518	114.639	178.534	193.068	113.392	198.174	199.850	105.160	238.276	209.729	95.794	279.477	211.346
114.909	161.047	184.440	114.594	178.526	193.001	113.338	198.166	199.778	105.125	238.264	209.673	95.787	279.469	211.290
114.865	161.041	184.384	114.548	178.515	192.953	113.308	198.163	199.730	105.097	238.261	209.613	95.758	279.478	211.226
114.816	161.032	184.345	114.503	178.509	192.916	113.270	198.158	199.681	105.071	238.269	209.546	95.737	279.490	211.157
114.773	161.020	184.306	114.468	178.507	192.864	113.237	198.163	199.632	105.051	238.276	209.482	95.745	279.482	211.076
114.757	161.032	184.232	114.452	178.518	192.786	113.219	198.177	199.555	105.047	238.285	209.402	95.731	279.505	210.967
114.763	161.054	184.139	114.462	178.542	192.686	113.236	198.196	199.456	105.057	238.312	209.302	95.737	279.545	210.866
114.778	161.092	184.013	114.476	178.578	192.557	113.250	198.229	199.339	105.082	238.333	209.202	95.767	279.558	210.800
114.821	161.147	183.852	114.511	178.630	192.415	113.288	198.271	199.204	105.122	238.366	209.102	95.790	279.591	210.729
114.878	161.204	183.702	114.569	178.682	192.269	113.336	198.321	199.077	105.172	238.405	209.010	95.829	279.625	210.672
114.955	161.261	183.583	114.641	178.735	192.162	113.408	198.370	198.987	105.239	238.442	208.954	95.905	279.659	210.647
115.046	161.317	183.507	114.741	178.790	192.088	113.508	198.422	198.923	105.327	238.484	208.910	95.958	279.712	210.609
115.168	161.371	183.475	114.856	178.849	192.064	113.610	198.482	198.891	105.418	238.543	208.872	96.027	279.760	210.587
115.300	161.415	183.510	114.979	178.891	192.095	113.730	198.529	198.906	105.511	238.593	208.870	96.088	279.809	210.557
115.422	161.441	183.567	115.098	178.923	192.142	113.831	198.566	198.941	105.620	238.626	208.894	96.195	279.841	210.566
115.531	161.453	183.630	115.214	178.944	192.208	113.940	198.585	198.997	105.707	238.655	208.932	96.255	279.879	210.575
115.634	161.462	183.706	115.311	178.952	192.274	114.041	198.596	199.062	105.788	238.670	208.981	96.354	279.880	210.614
115.729	161.461	183.768	115.391	178.954	192.333	114.121	198.599	199.125	105.860	238.667	209.034	96.405	279.880	210.653
115.817	161.449	183.836	115.472	178.939	192.404	114.200	198.590	199.189	105.922	238.658	209.077	96.467	279.863	210.695
115.900	161.436	183.887	115.549	178.929	192.458	114.274	198.571	199.245	105.987	238.641	209.126	96.540	279.834	210.736
115.984	161.423	183.919	115.631	178.911	192.495	114.344	198.559	199.277	106.049	238.626	209.157	96.586	279.813	210.779
116.061	161.409	183.932	115.701	178.895	192.510	114.410	198.537	199.298	106.113	238.601	209.184	96.616	279.794	210.798
116.111	161.373	183.956	115.749	178.862	192.517	114.466	198.505	199.314	106.165	238.568	209.203	96.685	279.764	210.832
116.129	161.322	183.986	115.772	178.821	192.560	114.490	198.464	199.343	106.207	238.530	209.236	96.741	279.718	210.864
116.123	161.277	184.052	115.772	178.774	192.617	114.494	198.414	199.399	106.232	238.481	209.274	96.806	279.669	210.895
116.131	161.219	184.138	115.783	178.724	192.697	114.516	198.373	199.470	106.259	238.448	209.328	96.793	279.661	210.913
116.141	161.181	184.210	115.807	178.687	192.757	114.526	198.340	199.515	106.289	238.416	209.370	96.834	279.627	210.925
