"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,158.399640,
2,0.008333,158.514580,
3,0.016667,158.911428,
4,0.025000,159.285852,
5,0.033333,159.237415,
6,0.041667,158.752058,
7,0.050000,158.319292,
8,0.058333,158.453916,
9,0.066667,159.099633,
10,0.075000,159.687618,
11,0.083333,159.807166,
12,0.091667,159.628826,
13,0.100000,159.605451,
14,0.108333,159.864268,
15,0.116667,160.046948,
16,0.125000,159.751252,
17,0.133333,159.000112,
18,0.141667,158.273664,
19,0.150000,158.133516,
20,0.158333,158.804248,
21,0.166667,160.004339,
22,0.175000,161.086782,
23,0.183333,161.432133,
24,0.191667,160.830203,
25,0.200000,159.623870,
26,0.208333,158.523537,
27,0.216667,158.052393,
28,0.225000,158.158173,
29,0.233333,158.443041,
30,0.241667,158.667449,
31,0.250000,158.922736,
32,0.258333,159.340985,
33,0.266667,159.772883,
34,0.275000,159.877382,
35,0.283333,159.529095,
36,0.291667,159.068529,
37,0.300000,159.068739,
38,0.308333,159.805249,
39,0.316667,160.994219,
40,0.325000,162.051015,
41,0.333333,162.574331,
42,0.341667,162.597158,
43,0.350000,162.424988,
44,0.358333,162.310888,
45,0.366667,162.301125,
46,0.375000,162.319662,
47,0.383333,162.313600,
48,0.391667,162.294630,
49,0.400000,162.292865,
50,0.408333,162.312342,
51,0.416667,162.338087,
52,0.425000,162.362860,
53,0.433333,162.387668,
54,0.441667,162.409216,
55,0.450000,162.418427,
56,0.458333,162.415573,
57,0.466667,162.427516,
58,0.475000,162.482781,
59,0.483333,162.559567,
60,0.491667,162.611649,
61,0.500000,162.636926,
62,0.508333,162.654854,
63,0.516667,162.669888,
64,0.525000,162.693840,
65,0.533333,162.731998,
66,0.541667,162.761236,
67,0.550000,162.761836,
68,0.558333,162.740995,
69,0.566667,162.723456,
70,0.575000,162.724118,
71,0.583333,162.732017,
72,0.591667,162.738177,
73,0.600000,162.747917,
74,0.608333,162.757767,
75,0.616667,162.759778,
76,0.625000,162.756150,
77,0.633333,162.752043,
78,0.641667,162.750750,
79,0.650000,162.756954,
80,0.658333,162.779238,
81,0.666667,162.821811,
82,0.675000,162.868751,
83,0.683333,162.895735,
84,0.691667,162.891361,
85,0.700000,162.857679,
86,0.708333,162.817465,
87,0.716667,162.799444,
88,0.725000,162.801420,
89,0.733333,162.801660,
90,0.741667,162.784359,
91,0.750000,162.747789,
92,0.758333,162.717160,
93,0.766667,162.723357,
94,0.775000,162.764714,
95,0.783333,162.812503,
96,0.791667,162.838776,
97,0.800000,162.827699,
98,0.808333,162.772728,
99,0.816667,162.685245,
100,0.825000,162.610325,
101,0.833333,162.591085,
102,0.841667,162.617325,
103,0.850000,162.655312,
104,0.858333,162.689911,
105,0.866667,162.719935,
106,0.875000,162.754928,
107,0.883333,162.796154,
108,0.891667,162.825682,
109,0.900000,162.832887,
110,0.908333,162.824720,
111,0.916667,162.808257,
112,0.925000,162.781793,
113,0.933333,162.741519,
114,0.941667,162.692153,
115,0.950000,162.656649,
116,0.958333,162.653397,
117,0.966667,162.667690,
118,0.975000,162.676419,
119,0.983333,162.673090,
120,0.991667,162.666384,
121,1.000000,162.672336,
122,1.008333,162.687687,
123,1.016667,162.687657,
124,1.025000,162.656658,
125,1.033333,162.606948,
126,1.041667,162.570958,
127,1.050000,162.566470,
128,1.058333,162.579232,
129,1.066667,162.586916,
130,1.075000,162.581091,
131,1.083333,162.564139,
132,1.091667,162.538942,
133,1.100000,162.510594,
134,1.108333,162.496011,
135,1.116667,162.509474,
136,1.125000,162.536617,
137,1.133333,162.547336,
138,1.141667,162.520702,
139,1.150000,162.460839,
140,1.158333,162.409682,
141,1.166667,162.406463,
142,1.175000,162.436068,
143,1.183333,162.455572,
144,1.191667,162.442014,
145,1.200000,162.396984,
146,1.208333,162.347190,
147,1.216667,162.331984,
148,1.225000,162.360510,
149,1.233333,162.404542,
150,1.241667,162.437175,
151,1.250000,162.455669,
152,1.258333,162.469030,
153,1.266667,162.476656,
154,1.275000,162.467910,
155,1.283333,162.438877,
156,1.291667,162.399609,
157,1.300000,162.367276,
158,1.308333,162.352589,
159,1.316667,162.349661,
160,1.325000,162.341413,
161,1.333333,162.310163,
162,1.341667,162.250088,
163,1.350000,162.184739,
164,1.358333,162.152147,
165,1.366667,162.163010,
166,1.375000,162.195873,
167,1.383333,162.226193,
168,1.391667,162.244191,
169,1.400000,162.252426,
170,1.408333,162.254276,
171,1.416667,162.248705,
172,1.425000,162.232980,
173,1.433333,162.208811,
174,1.441667,162.190880,
175,1.450000,162.193755,
176,1.458333,162.206915,
177,1.466667,162.206028,
178,1.475000,162.183379,
179,1.483333,162.159117,
180,1.491667,162.162847,
181,1.500000,162.194821,
182,1.508333,162.225513,
183,1.516667,162.236516,
184,1.525000,162.237702,
185,1.533333,162.248339,
186,1.541667,162.271810,
187,1.550000,162.292689,
188,1.558333,162.296454,
189,1.566667,162.283293,
190,1.575000,162.263557,
191,1.583333,162.247656,
192,1.591667,162.241485,
193,1.600000,162.247057,
194,1.608333,162.265631,
195,1.616667,162.298624,
196,1.625000,162.339728,
197,1.633333,162.364759,
