"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
199,1.650000,175.299688,
200,1.658333,175.282377,
201,1.666667,175.273910,
202,1.675000,175.279828,
203,1.683333,175.296933,
204,1.691667,175.315869,
205,1.700000,175.327265,
206,1.708333,175.327382,
207,1.716667,175.319978,
208,1.725000,175.313508,
209,1.733333,175.315474,
210,1.741667,175.327486,
211,1.750000,175.344280,
212,1.758333,175.357373,
213,1.766667,175.360715,
214,1.775000,175.354209,
215,1.783333,175.342638,
216,1.791667,175.331266,
217,1.800000,175.321965,
218,1.808333,175.312914,
219,1.816667,175.301529,
220,1.825000,175.287617,
221,1.833333,175.274062,
222,1.841667,175.264936,
223,1.850000,175.263136,
224,1.858333,175.269461,
225,1.866667,175.283135,
226,1.875000,175.302423,
227,1.883333,175.324657,
228,1.891667,175.346400,
229,1.900000,175.364707,
230,1.908333,175.378940,
231,1.916667,175.391175,
232,1.925000,175.404102,
233,1.933333,175.417849,
234,1.941667,175.428782,
235,1.950000,175.431876,
236,1.958333,175.424885,
237,1.966667,175.410661,
238,1.975000,175.395618,
239,1.983333,175.385880,
240,1.991667,175.384419,
241,2.000000,175.390982,
242,2.008333,175.403571,
243,2.016667,175.419305,
244,2.025000,175.434221,
245,2.033333,175.443690,
246,2.041667,175.444732,
247,2.050000,175.438892,
248,2.058333,175.432619,
249,2.066667,175.433602,
250,2.075000,175.445238,
251,2.083333,175.463683,
252,2.091667,175.480246,
253,2.100000,175.487587,
254,2.108333,175.484932,
255,2.116667,175.478344,
256,2.125000,175.475993,
257,2.133333,175.482240,
258,2.141667,175.495001,
259,2.150000,175.508171,
260,2.158333,175.517007,
261,2.166667,175.522278,
262,2.175000,175.530055,
263,2.183333,175.547259,
264,2.191667,175.576172,
265,2.200000,175.611931,
266,2.208333,175.644921,
267,2.216667,175.666550,
268,2.225000,175.674506,
269,2.233333,175.674063,
270,2.241667,175.674805,
271,2.250000,175.685057,
272,2.258333,175.707479,
273,2.266667,175.738185,
274,2.275000,175.769500,
275,2.283333,175.794478,
276,2.291667,175.810577,
277,2.300000,175.820600,
278,2.308333,175.830601,
279,2.316667,175.846061,
280,2.325000,175.868514,
281,2.333333,175.894574,
282,2.341667,175.918010,
283,2.350000,175.933761,
284,2.358333,175.941571,
285,2.366667,175.946831,
286,2.375000,175.957770,
287,2.383333,175.980430,
288,2.391667,176.014626,
289,2.400000,176.053669,
290,2.408333,176.088087,
291,2.416667,176.110719,
292,2.425000,176.119781,
293,2.433333,176.118287,
294,2.441667,176.111013,
295,2.450000,176.101677,
296,2.458333,176.092073,
297,2.466667,176.082832,
298,2.475000,176.074320,
299,2.483333,176.066732,
300,2.491667,176.059752,
301,2.500000,176.052613,
302,2.508333,176.044820,
303,2.516667,176.036856,
304,2.525000,176.029973,
305,2.533333,176.024869,
306,2.541667,176.020181,
307,2.550000,176.012367,
308,2.558333,175.997901,
309,2.566667,175.976885,
310,2.575000,175.955364,
311,2.583333,175.943542,
312,2.591667,175.949658,
313,2.600000,175.973054,
314,2.608333,176.001820,
315,2.616667,176.017954,
316,2.625000,176.007539,
317,2.633333,175.969242,
318,2.641667,175.915222,
319,2.650000,175.863857,
320,2.658333,175.829342,
321,2.666667,175.814859,
322,2.675000,175.812716,
323,2.683333,175.809853,
324,2.691667,175.794441,
325,2.700000,175.760233,
326,2.708333,175.707895,
327,2.716667,175.644155,
328,2.725000,175.579526,
329,2.733333,175.524844,
330,2.741667,175.487302,
331,2.750000,175.467636,
332,2.758333,175.460167,
333,2.766667,175.455893,
334,2.775000,175.446847,
335,2.783333,175.429288,
336,2.791667,175.404362,
337,2.800000,175.376637,
338,2.808333,175.351780,
339,2.816667,175.334446,
340,2.825000,175.326735,
341,2.833333,175.327342,
342,2.841667,175.331731,
343,2.850000,175.333666,
344,2.858333,175.327740,
345,2.866667,175.311770,
346,2.875000,175.287764,
347,2.883333,175.261109,
348,2.891667,175.238630,
349,2.900000,175.226497,
350,2.908333,175.228377,
351,2.916667,175.243842,
352,2.925000,175.267424,
353,2.933333,175.289509,
354,2.941667,175.299915,
355,2.950000,175.293069,
356,2.958333,175.271632,
357,2.966667,175.245477,
358,2.975000,175.225881,
359,2.983333,175.218553,
360,2.991667,175.220457,
361,3.000000,175.222643,
362,3.008333,175.216797,
363,3.016667,175.200627,
364,3.025000,175.178645,
365,3.033333,175.158597,
366,3.041667,175.146701,
367,3.050000,175.144866,
368,3.058333,175.150877,
369,3.066667,175.160422,
370,3.075000,175.169290,
371,3.083333,175.174778,
372,3.091667,175.176115,
373,3.100000,175.174063,
374,3.108333,175.170003,
375,3.116667,175.164862,
376,3.125000,175.158391,
377,3.133333,175.149269,
378,3.141667,175.136109,
379,3.150000,175.118711,
380,3.158333,175.098647,
381,3.166667,175.078786,
382,3.175000,175.062358,
383,3.183333,175.052479,
384,3.191667,175.052274,
385,3.200000,175.064608,
386,3.208333,175.090422,
387,3.216667,175.126288,
388,3.225000,175.163515,
389,3.233333,175.190815,
390,3.241667,175.199689,
391,3.250000,175.188972,
392,3.258333,175.165112,
393,3.266667,175.138128,
394,3.275000,175.116540,
395,3.283333,175.104788,
396,3.291667,175.103681,
397,3.300000,175.111686,
398,3.308333,175.125179,
399,3.316667,175.138369,
400,3.325000,175.144924,
401,3.333333,175.141497,
402,3.341667,175.130384,
403,3.350000,175.118250,
404,3.358333,175.111188,
405,3.366667,175.110194,
406,3.375000,175.111190,
407,3.383333,175.109629,
408,3.391667,175.105314,
409,3.400000,175.102772,
410,3.408333,175.106703,
411,3.416667,175.116722,
412,3.425000,175.126430,
413,3.433333,175.127942,
414,3.441667,175.118086,
415,3.450000,175.101062,
416,3.458333,175.085425,
417,3.466667,175.077960,
418,3.475000,175.079288,
419,3.483333,175.084242,
420,3.491667,175.086102,
421,3.500000,175.081030,
422,3.508333,175.069605,
423,3.516667,175.055096,
424,3.525000,175.040574,
425,3.533333,175.027234,
426,3.541667,175.014802,
427,3.550000,175.003087,
428,3.558333,174.993118,
429,3.566667,174.986930,
430,3.575000,174.986255,
431,3.583333,174.991156,
432,3.591667,174.999505,
433,3.600000,175.007637,
434,3.608333,175.011790,
435,3.616667,175.009677,
436,3.625000,175.001580,
437,3.633333,174.990562,
438,3.641667,174.981493,
439,3.650000,174.978871,
440,3.658333,174.984128,
441,3.666667,174.993964,
442,3.675000,175.001399,
443,3.683333,174.999874,
444,3.691667,174.988371,
445,3.700000,174.973868,
446,3.708333,174.968448,
447,3.716667,174.981922,
448,3.725000,175.014540,
449,3.733333,175.055153,
450,3.741667,175.086767,
451,3.750000,175.096188,
452,3.758333,175.081358,
453,3.766667,175.051644,
454,3.775000,175.021251,
455,3.783333,175.000540,
456,3.791667,174.991007,
457,3.800000,174.986639,
458,3.808333,174.979917,
459,3.816667,174.967918,
460,3.825000,174.954444,
461,3.833333,174.947086,
462,3.841667,174.951507,
463,3.850000,174.967008,
464,3.858333,174.986529,
465,3.866667,175.001089,
466,3.875000,175.005452,
467,3.883333,175.000855,
468,3.891667,174.993025,
469,3.900000,174.987388,
470,3.908333,174.985453,
471,3.916667,174.984962,
472,3.925000,174.982978,
473,3.933333,174.978809,
474,3.941667,174.974390,
475,3.950000,174.972384,
476,3.958333,174.974113,
477,3.966667,174.978986,
478,3.975000,174.985293,
479,3.983333,174.991180,
480,3.991667,174.995117,
481,4.000000,174.996256,
482,4.008333,174.995124,
483,4.016667,174.994212,
484,4.025000,174.997311,
485,4.033333,175.007204,
486,4.041667,175.022975,
487,4.050000,175.039212,
488,4.058333,175.048373,
489,4.066667,175.045183,
490,4.075000,175.030136,
491,4.083333,175.009569,
492,4.091667,174.992202,
493,4.100000,174.984477,
494,4.108333,174.987746,
495,4.116667,174.998774,
496,4.125000,175.012564,
497,4.133333,175.025234,
498,4.141667,175.035146,
499,4.150000,175.042199,
500,4.158333,175.046527,
501,4.166667,175.047982,
502,4.175000,175.046727,
503,4.183333,175.044155,
504,4.191667,175.043147,
505,4.200000,175.047142,
506,4.208333,175.058427,
507,4.216667,175.076665,
508,4.225000,175.098484,
509,4.233333,175.118244,
510,4.241667,175.129659,
511,4.250000,175.128016,
512,4.258333,175.112705,
513,4.266667,175.089103,
514,4.275000,175.068105,
515,4.283333,175.061982,
516,4.291667,175.077674,
517,4.300000,175.111473,
518,4.308333,175.149613,
519,4.316667,175.175768,
520,4.325000,175.181181,
521,4.333333,175.170425,
522,4.341667,175.158462,
523,4.350000,175.160774,
524,4.358333,175.183330,
525,4.366667,175.218967,
526,4.375000,175.251964,
527,4.383333,175.267086,
528,4.391667,175.257347,
529,4.400000,175.226574,
530,4.408333,175.186440,
531,4.416667,175.150375,
532,4.425000,175.127712,
533,4.433333,175.120696,
534,4.441667,175.125267,
535,4.450000,175.134563,
536,4.458333,175.142902,
537,4.466667,175.148233,
538,4.475000,175.152313,
539,4.483333,175.159205,
540,4.491667,175.173061,
541,4.500000,175.195915,
542,4.508333,175.226036,
543,4.516667,175.257660,
544,4.525000,175.282887,
545,4.533333,175.295453,
546,4.541667,175.294418,
547,4.550000,175.285170,
548,4.558333,175.276544,
549,4.566667,175.275617,
550,4.575000,175.283659,
551,4.583333,175.295950,
552,4.591667,175.305275,
553,4.600000,175.306237,
554,4.608333,175.297315,
555,4.616667,175.279836,
556,4.625000,175.255627,
557,4.633333,175.225844,
558,4.641667,175.191885,
559,4.650000,175.157126,
560,4.658333,175.127360,
561,4.666667,175.109045,
562,4.675000,175.106371,
563,4.683333,175.119167,
564,4.691667,175.142962,
565,4.700000,175.171020,
566,4.708333,175.197028,
567,4.716667,175.217155,
568,4.725000,175.230765,
569,4.733333,175.239815,
570,4.741667,175.247434,
571,4.750000,175.256372,
572,4.758333,175.267917,
573,4.766667,175.281653,
574,4.775000,175.296055,
575,4.783333,175.309495,
576,4.791667,175.321082,
577,4.800000,175.330987,
578,4.808333,175.340294,
579,4.816667,175.350507,
580,4.825000,175.362851,
581,4.833333,175.377537,
582,4.841667,175.393326,
583,4.850000,175.407844,
584,4.858333,175.418737,
585,4.866667,175.425055,
586,4.875000,175.427861,
587,4.883333,175.429499,
588,4.891667,175.432115,
589,4.900000,175.436659,
590,4.908333,175.443090,
591,4.916667,175.451243,
592,4.925000,175.461170,
593,4.933333,175.472397,
594,4.941667,175.482973,
595,4.950000,175.489731,
596,4.958333,175.490169,
597,4.966667,175.484636,
598,4.975000,175.476795,
599,4.983333,175.471543,
600,4.991667,175.471731,
601,5.000000,175.476250,
602,5.008333,175.481143,
603,5.016667,175.482974,
604,5.025000,175.481754,
605,5.033333,175.480978,
606,5.041667,175.484692,
607,5.050000,175.494084,
608,5.058333,175.506563,
609,5.066667,175.518154,
610,5.075000,175.526955,
611,5.083333,175.534390,
612,5.091667,175.543008,
613,5.100000,175.552953,
614,5.108333,175.560637,
615,5.116667,175.561055,
616,5.125000,175.551728,
617,5.133333,175.534736,
618,5.141667,175.515267,
619,5.150000,175.498385,
620,5.158333,175.487032,
621,5.166667,175.482461,
622,5.175000,175.485554,
623,5.183333,175.496806,
624,5.191667,175.514777,
625,5.200000,175.535084,
626,5.208333,175.551916,
627,5.216667,175.561600,
628,5.225000,175.565388,
629,5.233333,175.568877,
630,5.241667,175.578164,
631,5.250000,175.595494,
632,5.258333,175.617492,
633,5.266667,175.637044,
634,5.275000,175.647403,
635,5.283333,175.646023,
636,5.291667,175.636221,
637,5.300000,175.626102,
638,5.308333,175.625265,
639,5.316667,175.640441,
640,5.325000,175.671810,
641,5.333333,175.712024,
642,5.341667,175.749097,
643,5.350000,175.772222,
644,5.358333,175.777477,
645,5.366667,175.770028,
646,5.375000,175.761396,
647,5.383333,175.763337,
648,5.391667,175.781794,
649,5.400000,175.814158,
650,5.408333,175.850939,
651,5.416667,175.880582,
652,5.425000,175.894756,
653,5.433333,175.891570,
654,5.441667,175.875498,
655,5.450000,175.854441,
656,5.458333,175.835705,
657,5.466667,175.823072,
658,5.475000,175.816368,
659,5.483333,175.813444,
660,5.491667,175.813075,
661,5.500000,175.816696,
662,5.508333,175.827548,
663,5.516667,175.847514,
664,5.525000,175.873785,
665,5.533333,175.898199,
666,5.541667,175.910563,
667,5.550000,175.904314,
668,5.558333,175.880730,
669,5.566667,175.848660,
670,5.575000,175.819910,
671,5.583333,175.803513,
672,5.591667,175.802401,
673,5.600000,175.813675,
674,5.608333,175.831106,
675,5.616667,175.847838,
676,5.625000,175.858389,
677,5.633333,175.860093,
678,5.641667,175.853887,
679,5.650000,175.843769,
680,5.658333,175.834562,
681,5.666667,175.829074,
682,5.675000,175.826637,
683,5.683333,175.824175,
684,5.691667,175.818954,
685,5.700000,175.810786,
686,5.708333,175.802042,
687,5.716667,175.795744,
688,5.725000,175.793485,
689,5.733333,175.794779,
690,5.741667,175.798013,
691,5.750000,175.801876,
692,5.758333,175.806045,
693,5.766667,175.810793,
694,5.775000,175.816272,
695,5.783333,175.822366,
696,5.791667,175.829310,
697,5.800000,175.838241,
698,5.808333,175.850597,
699,5.816667,175.866339,
700,5.825000,175.882518,
701,5.833333,175.894221,
702,5.841667,175.898258,
703,5.850000,175.897194,
704,5.858333,175.899908,
705,5.866667,175.916740,
706,5.875000,175.951715,
707,5.883333,175.997708,
708,5.891667,176.039188,
709,5.900000,176.061647,
710,5.908333,176.061395,
711,5.916667,176.048873,
712,5.925000,176.043370,
713,5.933333,176.063251,
714,5.941667,176.118361,
715,5.950000,176.208668,
716,5.958333,176.328148,
717,5.966667,176.469788,
718,5.975000,176.628350,
719,5.983333,176.800443,
720,5.991667,176.983652,
721,6.000000,177.176473,
722,6.008333,177.379319,
723,6.016667,177.595555,
724,6.025000,177.831293,
725,6.033333,178.093442,
726,6.041667,178.386254,
727,6.050000,178.706245,
728,6.058333,179.031309,
729,6.066667,179.282876,
730,6.075000,179.267193,
731,6.083333,178.916413,
732,6.091667,178.372817,
733,6.100000,177.709580,
734,6.108333,176.949782,
735,6.116667,176.109272,
736,6.125000,175.209844,
737,6.133333,174.280216,
738,6.141667,173.349533,
739,6.150000,172.436638,
740,6.158333,171.541021,
741,6.166667,170.642709,
742,6.175000,169.714960,
743,6.183333,168.745204,
744,6.191667,167.751657,
745,6.200000,166.783343,
746,6.208333,165.901706,
747,6.216667,165.153898,
748,6.225000,164.551841,
749,6.233333,164.066555,
750,6.241667,163.639174,
751,6.250000,163.203547,
752,6.258333,162.711474,
753,6.266667,162.150759,
754,6.275000,161.549013,
755,6.283333,160.961701,
756,6.291667,160.448944,
757,6.300000,160.050468,
758,6.308333,159.769969,
759,6.316667,159.576379,
760,6.325000,159.420538,
761,6.333333,159.257093,
762,6.341667,159.059741,
763,6.350000,158.824297,
764,6.358333,158.562464,
765,6.366667,158.292815,
766,6.375000,158.033470,
767,6.383333,157.797338,
768,6.391667,157.589504,
769,6.400000,157.407138,
770,6.408333,157.242672,
771,6.416667,157.089355,
772,6.425000,156.946193,
773,6.433333,156.818995,
774,6.441667,156.716670,
775,6.450000,156.645212,
776,6.458333,156.603263,
777,6.466667,156.581811,
778,6.475000,156.567734,
779,6.483333,156.548813,
780,6.491667,156.517659,
781,6.500000,156.473155,
782,6.508333,156.419299,
783,6.516667,156.362296,
784,6.525000,156.307320,
785,6.533333,156.256668,
786,6.541667,156.210333,
787,6.550000,156.168470,
788,6.558333,156.133560,
789,6.566667,156.109984,
790,6.575000,156.100635,
791,6.583333,156.102920,
792,6.591667,156.107717,
793,6.600000,156.103168,
794,6.608333,156.081559,
795,6.616667,156.044646,
796,6.625000,156.003234,
797,6.633333,155.970742,
798,6.641667,155.955092,
799,6.650000,155.954751,
800,6.658333,155.961673,
801,6.666667,155.968500,
802,6.675000,155.974188,
803,6.683333,155.983825,
804,6.691667,156.003287,
805,6.700000,156.033307,
806,6.708333,156.067441,
807,6.716667,156.095071,
808,6.725000,156.107094,
809,6.733333,156.100775,
810,6.741667,156.081279,
811,6.750000,156.059274,
812,6.758333,156.045705,
813,6.766667,156.046160,
814,6.775000,156.057948,
815,6.783333,156.071961,
816,6.791667,156.078594,
817,6.800000,156.073953,
818,6.808333,156.061939,
819,6.816667,156.050753,
820,6.825000,156.046665,
821,6.833333,156.049888,
822,6.841667,156.055397,
823,6.850000,156.057378,
824,6.858333,156.053398,
825,6.866667,156.045293,
826,6.875000,156.036899,
827,6.883333,156.031112,
828,6.891667,156.028643,
829,6.900000,156.028800,
830,6.908333,156.030971,
831,6.916667,156.035281,
832,6.925000,156.042044,
833,6.933333,156.050809,
834,6.941667,156.059999,
835,6.950000,156.067569,
836,6.958333,156.072227,
837,6.966667,156.074325,
838,6.975000,156.075766,
839,6.983333,156.078874,
840,6.991667,156.084890,
841,7.000000,156.093062,
842,7.008333,156.100967,
843,7.016667,156.105902,
844,7.025000,156.106474,
845,7.033333,156.103306,
846,7.041667,156.098485,
847,7.050000,156.094268,
848,7.058333,156.092134,
849,7.066667,156.092859,
850,7.075000,156.097368,
851,7.083333,156.107309,
852,7.091667,156.124448,
853,7.100000,156.148979,
854,7.108333,156.177928,
855,7.116667,156.205179,
856,7.125000,156.223749,
857,7.133333,156.229333,
858,7.141667,156.222916,
859,7.150000,156.210545,
860,7.158333,156.200082,
861,7.166667,156.196887,
862,7.175000,156.201215,
863,7.183333,156.209014,
864,7.191667,156.215413,
865,7.200000,156.218261,
866,7.208333,156.219124,
867,7.216667,156.221145,
868,7.225000,156.225679,
869,7.233333,156.230659,
870,7.241667,156.232300,
871,7.250000,156.228969,
872,7.258333,156.223869,
873,7.266667,156.223777,
874,7.275000,156.234212,
875,7.283333,156.254711,
876,7.291667,156.278339,
877,7.300000,156.296268,
878,7.308333,156.303854,
879,7.316667,156.302994,
880,7.325000,156.298638,
881,7.333333,156.292659,
882,7.341667,156.281054,
883,7.350000,156.257677,
884,7.358333,156.221674,
885,7.366667,156.181810,
886,7.375000,156.152913,
887,7.383333,156.146270,
888,7.391667,156.161244,
889,7.400000,156.184933,
890,7.408333,156.200465,
891,7.416667,156.197792,
892,7.425000,156.179036,
893,7.433333,156.155004,
894,7.441667,156.136524,
895,7.450000,156.127746,
896,7.458333,156.126015,
897,7.466667,156.126899,
898,7.475000,156.128816,
899,7.483333,156.132981,
900,7.491667,156.139452,
901,7.500000,156.144096,
902,7.508333,156.140398,
903,7.516667,156.125082,
904,7.525000,156.102352,
905,7.533333,156.082369,
906,7.541667,156.074712,
907,7.550000,156.082141,
908,7.558333,156.099641,
909,7.566667,156.118952,
910,7.575000,156.134304,
911,7.583333,156.144786,
912,7.591667,156.152476,
913,7.600000,156.159153,
914,7.608333,156.164730,
915,7.616667,156.168014,
916,7.625000,156.168161,
917,7.633333,156.165236,
918,7.641667,156.159931,
919,7.650000,156.153375,
920,7.658333,156.147289,
921,7.666667,156.143681,
922,7.675000,156.143544,
923,7.683333,156.145439,
924,7.691667,156.145625,
925,7.700000,156.140377,
926,7.708333,156.129032,
927,7.716667,156.115316,
928,7.725000,156.105710,
929,7.733333,156.105872,
930,7.741667,156.117488,
931,7.750000,156.137350,
932,7.758333,156.158835,
933,7.766667,156.174840,
934,7.775000,156.180899,
935,7.783333,156.177341,
936,7.791667,156.169341,
937,7.800000,156.164253,
938,7.808333,156.167195,
939,7.816667,156.177628,
940,7.825000,156.189717,
941,7.833333,156.196692,
942,7.841667,156.195948,
943,7.850000,156.190596,
944,7.858333,156.186099,
945,7.866667,156.185115,
946,7.875000,156.185462,
947,7.883333,156.183141,
948,7.891667,156.177388,
949,7.900000,156.172630,
950,7.908333,156.175139,
951,7.916667,156.187397,
952,7.925000,156.205472,
953,7.933333,156.221879,
954,7.941667,156.231253,
955,7.950000,156.233641,
956,7.958333,156.232709,
957,7.966667,156.231069,
958,7.975000,156.227493,
959,7.983333,156.218639,
960,7.991667,156.203433,
961,8.000000,156.185725,
962,8.008333,156.172577,
963,8.016667,156.169589,
964,8.025000,156.177190,
965,8.033333,156.190709,
966,8.041667,156.203729,
967,8.050000,156.211803,
968,8.058333,156.213999,
969,8.066667,156.212012,
970,8.075000,156.208297,
971,8.083333,156.204770,
972,8.091667,156.202483,
973,8.100000,156.201865,
974,8.108333,156.203091,
975,8.116667,156.206456,
976,8.125000,156.212606,
977,8.133333,156.222324,
978,8.141667,156.235728,
979,8.150000,156.251377,
980,8.158333,156.266156,
981,8.166667,156.276405,
982,8.175000,156.279788,
983,8.183333,156.276719,
984,8.191667,156.270347,
985,8.200000,156.264975,
986,8.208333,156.263660,
987,8.216667,156.266200,
988,8.225000,156.268657,
989,8.233333,156.265075,
990,8.241667,156.251055,
991,8.250000,156.227428,
992,8.258333,156.201484,
993,8.266667,156.184078,
994,8.275000,156.183612,
995,8.283333,156.200561,
996,8.291667,156.226534,
997,8.300000,156.249057,
998,8.308333,156.259075,
999,8.316667,156.256032,
1000,8.325000,156.247152,
1001,8.333333,156.241899,
1002,8.341667,156.245875,
1003,8.350000,156.258130,
1004,8.358333,156.272712,
1005,8.366667,156.282386,
1006,8.375000,156.281907,
1007,8.383333,156.269740,
1008,8.391667,156.248625,
1009,8.400000,156.225295,
1010,8.408333,156.208885,
1011,8.416667,156.207553,
1012,8.425000,156.224412,
1013,8.433333,156.255334,
1014,8.441667,156.290704,
1015,8.450000,156.320470,
1016,8.458333,156.339080,
1017,8.466667,156.346804,
1018,8.475000,156.346923,
1019,8.483333,156.341725,
1020,8.491667,156.331013,
1021,8.500000,156.314101,
1022,8.508333,156.292751,
1023,8.516667,156.271650,
1024,8.525000,156.255658,
1025,8.533333,156.246465,
1026,8.541667,156.242005,
1027,8.550000,156.239308,
1028,8.558333,156.238031,
1029,8.566667,156.241155,
1030,8.575000,156.251943,
1031,8.583333,156.269707,
1032,8.591667,156.288190,
1033,8.600000,156.298300,
1034,8.608333,156.293584,
1035,8.616667,156.274632,
1036,8.625000,156.249297,
1037,8.633333,156.228417,
1038,8.641667,156.219771,
1039,8.650000,156.224162,
1040,8.658333,156.235990,
1041,8.666667,156.247476,
1042,8.675000,156.253218,
1043,8.683333,156.251841,
1044,8.691667,156.244218,
1045,8.700000,156.230720,
1046,8.708333,156.210552,
1047,8.716667,156.183927,
1048,8.725000,156.154683,
1049,8.733333,156.130131,
1050,8.741667,156.117300,
1051,8.750000,156.118280,
1052,8.758333,156.128591,
1053,8.766667,156.140196,
1054,8.775000,156.146880,
1055,8.783333,156.147726,
1056,8.791667,156.146199,
1057,8.800000,156.146174,
1058,8.808333,156.148624,
1059,8.816667,156.151522,
1060,8.825000,156.152312,
1061,8.833333,156.150162,
1062,8.841667,156.146053,
1063,8.850000,156.141189,
1064,8.858333,156.135813,
1065,8.866667,156.129663,
1066,8.875000,156.123339,
