"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,155.360086,
2,0.008333,155.387033,
3,0.016667,155.441186,
4,0.025000,155.474466,
5,0.033333,155.481204,
6,0.041667,155.476198,
7,0.050000,155.469609,
8,0.058333,155.463172,
9,0.066667,155.458403,
10,0.075000,155.460229,
11,0.083333,155.470170,
12,0.091667,155.476396,
13,0.100000,155.458323,
14,0.108333,155.414120,
15,0.116667,155.386236,
16,0.125000,155.441136,
17,0.133333,155.598141,
18,0.141667,155.780621,
19,0.150000,155.866257,
20,0.158333,155.794923,
21,0.166667,155.623120,
22,0.175000,155.475744,
23,0.183333,155.437454,
24,0.191667,155.486513,
25,0.200000,155.537329,
26,0.208333,155.538559,
27,0.216667,155.523553,
28,0.225000,155.569925,
29,0.233333,155.709960,
30,0.241667,155.882257,
31,0.250000,155.979801,
32,0.258333,155.946804,
33,0.266667,155.826276,
34,0.275000,155.715252,
35,0.283333,155.675998,
36,0.291667,155.694589,
37,0.300000,155.719695,
38,0.308333,155.721455,
39,0.316667,155.706344,
40,0.325000,155.691953,
41,0.333333,155.684864,
42,0.341667,155.682494,
43,0.350000,155.683740,
44,0.358333,155.690849,
45,0.366667,155.704623,
46,0.375000,155.722360,
47,0.383333,155.739841,
48,0.391667,155.753683,
49,0.400000,155.762488,
50,0.408333,155.766734,
51,0.416667,155.767901,
52,0.425000,155.767190,
53,0.433333,155.764333,
54,0.441667,155.757982,
55,0.450000,155.748420,
56,0.458333,155.740009,
57,0.466667,155.739262,
58,0.475000,155.748667,
59,0.483333,155.762365,
60,0.491667,155.769138,
61,0.500000,155.760576,
62,0.508333,155.737000,
63,0.516667,155.706578,
64,0.525000,155.679703,
65,0.533333,155.663675,
66,0.541667,155.660659,
67,0.550000,155.668575,
68,0.558333,155.683588,
69,0.566667,155.702909,
70,0.575000,155.726209,
71,0.583333,155.754335,
72,0.591667,155.786537,
73,0.600000,155.819472,
74,0.608333,155.849296,
75,0.616667,155.874316,
76,0.625000,155.894896,
77,0.633333,155.911011,
78,0.641667,155.921392,
79,0.650000,155.926477,
80,0.658333,155.931824,
81,0.666667,155.946510,
82,0.675000,155.976134,
83,0.683333,156.017010,
84,0.691667,156.058015,
85,0.700000,156.088971,
86,0.708333,156.107904,
87,0.716667,156.121202,
88,0.725000,156.137977,
89,0.733333,156.164293,
90,0.741667,156.200751,
91,0.750000,156.242979,
92,0.758333,156.283530,
93,0.766667,156.314581,
94,0.775000,156.331141,
95,0.783333,156.333969,
96,0.791667,156.330903,
97,0.800000,156.335078,
98,0.808333,156.359007,
99,0.816667,156.406564,
100,0.825000,156.469531,
101,0.833333,156.535714,
102,0.841667,156.606279,
103,0.850000,156.707103,
104,0.858333,156.878353,
105,0.866667,157.144908,
106,0.875000,157.491995,
107,0.883333,157.869835,
108,0.891667,158.225225,
109,0.900000,158.534554,
110,0.908333,158.811763,
111,0.916667,159.086327,
112,0.925000,159.375592,
113,0.933333,159.684530,
114,0.941667,160.035366,
115,0.950000,160.486181,
116,0.958333,161.092667,
117,0.966667,161.829581,
118,0.975000,162.571765,
119,0.983333,163.187356,
120,0.991667,163.630955,
121,1.000000,163.940877,
122,1.008333,164.187591,
123,1.016667,164.415377,
124,1.025000,164.616481,
125,1.033333,164.771664,
126,1.041667,164.894310,
127,1.050000,165.017979,
128,1.058333,165.158421,
129,1.066667,165.306168,
130,1.075000,165.452090,
131,1.083333,165.601130,
132,1.091667,165.755789,
133,1.100000,165.898644,
134,1.108333,166.001457,
135,1.116667,166.050981,
136,1.125000,166.059189,
137,1.133333,166.047058,
138,1.141667,166.023297,
139,1.150000,165.977208,
140,1.158333,165.887981,
141,1.166667,165.744756,
142,1.175000,165.562402,
143,1.183333,165.371543,
144,1.191667,165.189736,
145,1.200000,165.014711,
146,1.208333,164.841395,
147,1.216667,164.679518,
148,1.225000,164.561747,
149,1.233333,164.505504,
150,1.241667,164.480330,
151,1.250000,164.446788,
152,1.258333,164.384004,
153,1.266667,164.298554,
154,1.275000,164.235752,
155,1.283333,164.231642,
156,1.291667,164.274157,
157,1.300000,164.337826,
158,1.308333,164.416355,
159,1.316667,164.511122,
160,1.325000,164.617842,
161,1.333333,164.744205,
162,1.341667,164.928368,
163,1.350000,165.200382,
164,1.358333,165.510442,
165,1.366667,165.745211,
166,1.375000,165.820978,
167,1.383333,165.718995,
168,1.391667,165.500718,
169,1.400000,165.314156,
170,1.408333,165.274491,
171,1.416667,165.344026,
172,1.425000,165.391755,
173,1.433333,165.324533,
174,1.441667,165.131344,
175,1.450000,164.880707,
176,1.458333,164.688547,
177,1.466667,164.614055,
178,1.475000,164.602636,
179,1.483333,164.561684,
180,1.491667,164.454400,
181,1.500000,164.323294,
182,1.508333,164.244690,
183,1.516667,164.247350,
184,1.525000,164.284395,
185,1.533333,164.285688,
186,1.541667,164.218109,
187,1.550000,164.108846,
188,1.558333,164.039040,
189,1.566667,164.100034,
190,1.575000,164.308867,
191,1.583333,164.564072,
192,1.591667,164.728460,
193,1.600000,164.732288,
194,1.608333,164.580631,
195,1.616667,164.378537,
196,1.625000,164.301842,
197,1.633333,164.396071,
198,1.641667,164.517024,
199,1.650000,164.521254,
200,1.658333,164.384656,
201,1.666667,164.199608,
202,1.675000,164.124587,
203,1.683333,164.227191,
204,1.691667,164.404555,
205,1.700000,164.507085,
206,1.708333,164.472217,
207,1.716667,164.359891,
