"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
331,2.750000,159.626331,
332,2.758333,159.525154,
333,2.766667,159.514336,
334,2.775000,159.561521,
335,2.783333,159.684361,
336,2.791667,159.942486,
337,2.800000,160.356101,
338,2.808333,160.796065,
339,2.816667,161.013010,
340,2.825000,160.809035,
341,2.833333,160.215353,
342,2.841667,159.537754,
343,2.850000,159.135506,
344,2.858333,159.133064,
345,2.866667,159.393901,
346,2.875000,159.690021,
347,2.883333,159.856102,
348,2.891667,159.870151,
349,2.900000,159.807647,
350,2.908333,159.725042,
351,2.916667,159.644689,
352,2.925000,159.611685,
353,2.933333,159.712604,
354,2.941667,160.023733,
355,2.950000,160.501244,
356,2.958333,160.955727,
357,2.966667,161.192742,
358,2.975000,161.169414,
359,2.983333,161.014890,
360,2.991667,160.912229,
361,3.000000,160.952255,
362,3.008333,161.073373,
363,3.016667,161.107098,
364,3.025000,160.905141,
365,3.033333,160.504138,
366,3.041667,160.179510,
367,3.050000,160.237156,
368,3.058333,160.698412,
369,3.066667,161.245062,
370,3.075000,161.515294,
371,3.083333,161.448896,
372,3.091667,161.332075,
373,3.100000,161.449073,
374,3.108333,161.720358,
375,3.116667,161.798250,
376,3.125000,161.490412,
377,3.133333,160.990263,
378,3.141667,160.696932,
379,3.150000,160.823070,
380,3.158333,161.188969,
381,3.166667,161.440774,
382,3.175000,161.445549,
383,3.183333,161.396104,
384,3.191667,161.531929,
385,3.200000,161.828614,
386,3.208333,162.009234,
387,3.216667,161.844644,
388,3.225000,161.376853,
389,3.233333,160.843855,
390,3.241667,160.449704,
391,3.250000,160.244323,
392,3.258333,160.194362,
393,3.266667,160.284892,
394,3.275000,160.497248,
395,3.283333,160.752417,
396,3.291667,160.985166,
397,3.300000,161.238135,
398,3.308333,161.554606,
399,3.316667,161.807804,
400,3.325000,161.761800,
401,3.333333,161.323118,
402,3.341667,160.720334,
403,3.350000,160.388740,
404,3.358333,160.590851,
405,3.366667,161.182492,
406,3.375000,161.785168,
407,3.383333,162.126443,
408,3.391667,162.189392,
409,3.400000,162.119312,
410,3.408333,162.057847,
411,3.416667,162.048888,
412,3.425000,162.054038,
413,3.433333,162.016996,
414,3.441667,161.914107,
415,3.450000,161.784803,
416,3.458333,161.727537,
417,3.466667,161.808482,
418,3.475000,161.921551,
419,3.483333,161.791222,
420,3.491667,161.233751,
421,3.500000,160.444202,
422,3.508333,159.913656,
423,3.516667,159.975898,
424,3.525000,160.469260,
425,3.533333,160.906726,
426,3.541667,160.983172,
427,3.550000,160.853488,
