"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,173.414290,
2,0.008333,173.404263,
3,0.016667,173.364652,
4,0.025000,173.228162,
5,0.033333,173.109370,
6,0.041667,173.187536,
7,0.050000,173.429747,
8,0.058333,173.628729,
9,0.066667,173.698069,
10,0.075000,173.743295,
11,0.083333,173.868194,
12,0.091667,173.979744,
13,0.100000,173.903554,
14,0.108333,173.587951,
15,0.116667,173.238020,
16,0.125000,173.156730,
17,0.133333,173.293984,
18,0.141667,173.303530,
19,0.150000,172.951201,
20,0.158333,172.327883,
21,0.166667,171.844897,
22,0.175000,171.824516,
23,0.183333,172.163585,
24,0.191667,172.532155,
25,0.200000,172.743486,
26,0.208333,172.837776,
27,0.216667,172.913756,
28,0.225000,172.961063,
29,0.233333,172.887310,
30,0.241667,172.703986,
31,0.250000,172.639819,
32,0.258333,172.945068,
33,0.266667,173.498257,
34,0.275000,173.879823,
35,0.283333,173.868455,
36,0.291667,173.461293,
37,0.300000,172.954898,
38,0.308333,172.879250,
39,0.316667,173.310950,
40,0.325000,173.810949,
41,0.333333,174.060829,
42,0.341667,174.095008,
43,0.350000,174.046592,
44,0.358333,174.009384,
45,0.366667,173.977798,
46,0.375000,173.872396,
47,0.383333,173.620620,
48,0.391667,173.225377,
49,0.400000,172.810603,
50,0.408333,172.564267,
51,0.416667,172.610498,
52,0.425000,172.918576,
53,0.433333,173.306511,
54,0.441667,173.556943,
55,0.450000,173.542242,
56,0.458333,173.241430,
57,0.466667,172.808476,
58,0.475000,172.622695,
59,0.483333,172.960667,
60,0.491667,173.599857,
61,0.500000,174.025044,
62,0.508333,174.006262,
63,0.516667,173.491509,
64,0.525000,172.713269,
65,0.533333,172.394198,
66,0.541667,172.829540,
67,0.550000,173.485250,
68,0.558333,173.793273,
69,0.566667,173.693050,
70,0.575000,173.399096,
71,0.583333,173.205450,
72,0.591667,173.185236,
73,0.600000,173.210797,
74,0.608333,173.259960,
75,0.616667,173.436761,
76,0.625000,173.709168,
77,0.633333,173.859795,
78,0.641667,173.736285,
79,0.650000,173.390822,
80,0.658333,173.085823,
81,0.666667,173.043313,
82,0.675000,173.207954,
83,0.683333,173.417528,
84,0.691667,173.638964,
85,0.700000,173.928015,
86,0.708333,174.247455,
87,0.716667,174.455733,
88,0.725000,174.458881,
89,0.733333,174.199040,
90,0.741667,173.703296,
91,0.750000,173.277306,
92,0.758333,173.243389,
93,0.766667,173.537073,
94,0.775000,173.795548,
95,0.783333,173.736155,
96,0.791667,173.277185,
97,0.800000,172.613955,
98,0.808333,172.249684,
99,0.816667,172.509065,
100,0.825000,173.114874,
101,0.833333,173.503207,
102,0.841667,173.431598,
103,0.850000,173.066972,
104,0.858333,172.848833,
105,0.866667,173.026903,
106,0.875000,173.321120,
107,0.883333,173.356147,
108,0.891667,173.088700,
109,0.900000,172.824190,
110,0.908333,172.905359,
111,0.916667,173.289517,
112,0.925000,173.672419,
113,0.933333,173.885762,
114,0.941667,173.950247,
115,0.950000,173.913648,
116,0.958333,173.778340,
117,0.966667,173.541317,
118,0.975000,173.269338,
119,0.983333,173.104695,
120,0.991667,173.164621,
121,1.000000,173.442514,
122,1.008333,173.803027,
123,1.016667,174.079512,
124,1.025000,174.193250,
125,1.033333,174.143131,
126,1.041667,173.928046,
127,1.050000,173.543608,
128,1.058333,173.019294,
129,1.066667,172.497971,
130,1.075000,172.256837,
131,1.083333,172.475068,
132,1.091667,172.966960,
133,1.100000,173.341762,
134,1.108333,173.415938,
135,1.116667,173.307108,
136,1.125000,173.269517,
137,1.133333,173.403087,
138,1.141667,173.537097,
139,1.150000,173.478994,
140,1.158333,173.217977,
141,1.166667,172.936417,
142,1.175000,172.834786,
143,1.183333,172.906153,
144,1.191667,172.980610,
145,1.200000,172.940317,
146,1.208333,172.837249,
147,1.216667,172.857754,
148,1.225000,173.153464,
149,1.233333,173.652899,
150,1.241667,174.093100,
151,1.250000,174.296675,
152,1.258333,174.274080,
153,1.266667,174.093815,
154,1.275000,173.893115,
155,1.283333,173.794007,
156,1.291667,173.719541,
157,1.300000,173.466480,
158,1.308333,172.945500,
159,1.316667,172.380115,
160,1.325000,172.163981,
161,1.333333,172.385534,
162,1.341667,172.712766,
163,1.350000,172.826756,
164,1.358333,172.769183,
165,1.366667,172.825462,
166,1.375000,173.101441,
167,1.383333,173.346197,
168,1.391667,173.305300,
169,1.400000,173.023918,
170,1.408333,172.831073,
171,1.416667,172.970825,
172,1.425000,173.279465,
173,1.433333,173.454304,
174,1.441667,173.419675,
175,1.450000,173.326141,
176,1.458333,173.350432,
177,1.466667,173.530642,
178,1.475000,173.802289,
179,1.483333,174.073879,
180,1.491667,174.229089,
181,1.500000,174.153641,
182,1.508333,173.732125,
183,1.516667,173.016171,
184,1.525000,172.429703,
185,1.533333,172.322359,
186,1.541667,172.570121,
187,1.550000,172.852744,
188,1.558333,173.067469,
189,1.566667,173.335381,
190,1.575000,173.720969,
191,1.583333,174.087288,
192,1.591667,174.284564,
193,1.600000,174.312321,
194,1.608333,174.255829,
195,1.616667,174.222866,
196,1.625000,174.258538,
197,1.633333,174.296279,
198,1.641667,174.245225,
199,1.650000,174.085672,
200,1.658333,173.923123,
201,1.666667,173.890009,
202,1.675000,173.942436,
203,1.683333,173.904380,
204,1.691667,173.676639,
205,1.700000,173.355148,
206,1.708333,173.188118,
207,1.716667,173.313854,
208,1.725000,173.610329,
209,1.733333,173.861207,
210,1.741667,173.951502,
211,1.750000,173.887104,
212,1.758333,173.764817,
213,1.766667,173.741250,
214,1.775000,173.892892,
215,1.783333,174.103782,
216,1.791667,174.202983,
217,1.800000,174.138698,
218,1.808333,173.971709,
219,1.816667,173.779706,
220,1.825000,173.532795,
221,1.833333,173.156257,
222,1.841667,172.768464,
223,1.850000,172.683069,
224,1.858333,172.979032,
225,1.866667,173.292713,
226,1.875000,173.250732,
227,1.883333,172.862415,
228,1.891667,172.571918,
229,1.900000,172.810269,
230,1.908333,173.390798,
231,1.916667,173.793729,
232,1.925000,173.822241,
233,1.933333,173.590637,
234,1.941667,173.299635,
235,1.950000,173.027566,
236,1.958333,172.704305,
237,1.966667,172.394215,
238,1.975000,172.411773,
239,1.983333,172.931305,
240,1.991667,173.589944,
241,2.000000,173.859630,
242,2.008333,173.544295,
243,2.016667,172.721886,
244,2.025000,172.000352,
245,2.033333,172.034124,
246,2.041667,172.672945,
247,2.050000,173.210232,
248,2.058333,173.234017,
249,2.066667,172.808121,
250,2.075000,172.360082,
251,2.083333,172.391674,
252,2.091667,172.888525,
253,2.100000,173.367307,
254,2.108333,173.486100,
255,2.116667,173.275182,
256,2.125000,173.044775,
257,2.133333,173.132691,
258,2.141667,173.478575,
259,2.150000,173.729486,
260,2.158333,173.695948,
261,2.166667,173.447858,
262,2.175000,173.231774,
263,2.183333,173.237797,
264,2.191667,173.382416,
265,2.200000,173.473361,
266,2.208333,173.430940,
267,2.216667,173.287288,
268,2.225000,173.094501,
269,2.233333,172.885308,
270,2.241667,172.735693,
271,2.250000,172.788113,
272,2.258333,173.091148,
273,2.266667,173.449705,
274,2.275000,173.584164,
275,2.283333,173.352787,
276,2.291667,172.797143,
277,2.300000,172.240351,
278,2.308333,172.079938,
279,2.316667,172.388309,
280,2.325000,172.927881,
281,2.333333,173.458684,
282,2.341667,173.882848,
283,2.350000,174.160246,
284,2.358333,174.251003,
285,2.366667,174.107856,
286,2.375000,173.643843,
287,2.383333,172.925350,
288,2.391667,172.297750,
289,2.400000,172.024694,
290,2.408333,172.019132,
291,2.416667,172.036283,
292,2.425000,172.008560,
293,2.433333,172.118456,
294,2.441667,172.518244,
295,2.450000,173.040519,
296,2.458333,173.365296,
297,2.466667,173.397564,
298,2.475000,173.332061,
299,2.483333,173.441272,
300,2.491667,173.718955,
301,2.500000,173.892390,
302,2.508333,173.784186,
303,2.516667,173.427497,
304,2.525000,173.076599,
305,2.533333,173.004331,
306,2.541667,173.219325,
307,2.550000,173.535495,
308,2.558333,173.772928,
309,2.566667,173.817015,
310,2.575000,173.585461,
311,2.583333,173.059533,
312,2.591667,172.450541,
313,2.600000,172.153954,
314,2.608333,172.364935,
315,2.616667,172.888336,
316,2.625000,173.375359,
317,2.633333,173.635005,
318,2.641667,173.663838,
319,2.650000,173.516135,
320,2.658333,173.262291,
321,2.666667,173.032983,
322,2.675000,173.007749,
323,2.683333,173.262987,
324,2.691667,173.648280,
325,2.700000,173.929344,
326,2.708333,174.021405,
327,2.716667,173.996068,
328,2.725000,173.971168,
329,2.733333,173.986218,
330,2.741667,173.964870,
331,2.750000,173.814113,
332,2.758333,173.509622,
333,2.766667,173.129229,
334,2.775000,172.818395,
335,2.783333,172.713214,
336,2.791667,172.871250,
337,2.800000,173.205976,
338,2.808333,173.510286,
339,2.816667,173.610911,
340,2.825000,173.467867,
341,2.833333,173.165427,
342,2.841667,172.866982,
343,2.850000,172.696906,
344,2.858333,172.680398,
345,2.866667,172.794224,
346,2.875000,172.983816,
347,2.883333,173.132164,
348,2.891667,173.104755,
349,2.900000,172.877063,
350,2.908333,172.639098,
351,2.916667,172.694039,
352,2.925000,173.115787,
353,2.933333,173.623986,
354,2.941667,173.922844,
355,2.950000,173.973999,
356,2.958333,173.891362,
357,2.966667,173.802855,
358,2.975000,173.775989,
359,2.983333,173.812793,
360,2.991667,173.881192,
361,3.000000,173.909584,
362,3.008333,173.803367,
363,3.016667,173.532469,
364,3.025000,173.262846,
365,3.033333,173.275753,
366,3.041667,173.588866,
367,3.050000,173.893131,
368,3.058333,173.938656,
369,3.066667,173.667177,
370,3.075000,173.154801,
371,3.083333,172.629807,
372,3.091667,172.279468,
373,3.100000,172.096625,
374,3.108333,171.973781,
375,3.116667,171.885476,
376,3.125000,171.966416,
377,3.133333,172.365838,
378,3.141667,172.989115,
379,3.150000,173.519217,
380,3.158333,173.771068,
381,3.166667,173.816751,
382,3.175000,173.831118,
383,3.183333,173.901644,
384,3.191667,173.895755,
385,3.200000,173.590129,
386,3.208333,172.914018,
387,3.216667,172.276001,
388,3.225000,172.275996,
389,3.233333,172.914214,
390,3.241667,173.597393,
391,3.250000,173.926598,
392,3.258333,173.971489,
393,3.266667,173.926147,
394,3.275000,173.880805,
395,3.283333,173.756941,
396,3.291667,173.472263,
397,3.300000,173.180685,
398,3.308333,173.242486,
399,3.316667,173.715118,
400,3.325000,174.167415,
401,3.333333,174.272781,
402,3.341667,173.911517,
403,3.350000,173.055549,
404,3.358333,172.288795,
405,3.366667,172.312968,
406,3.375000,173.122333,
407,3.383333,174.028627,
408,3.391667,174.459679,
409,3.400000,174.425703,
410,3.408333,174.018978,
411,3.416667,173.456607,
412,3.425000,173.125790,
413,3.433333,173.127963,
414,3.441667,173.292093,
415,3.450000,173.510906,
416,3.458333,173.802903,
417,3.466667,174.108441,
418,3.475000,174.260471,
419,3.483333,174.163422,
420,3.491667,173.834915,
421,3.500000,173.480899,
422,3.508333,173.340609,
423,3.516667,173.371500,
424,3.525000,173.392913,
425,3.533333,173.379078,
426,3.541667,173.444727,
427,3.550000,173.624432,
428,3.558333,173.810288,
429,3.566667,173.916383,
430,3.575000,173.951883,
431,3.583333,173.936768,
432,3.591667,173.837854,
433,3.600000,173.626975,
434,3.608333,173.397914,
435,3.616667,173.343293,
436,3.625000,173.516178,
437,3.633333,173.736343,
438,3.641667,173.801379,
439,3.650000,173.647365,
440,3.658333,173.362946,
441,3.666667,173.164685,
442,3.675000,173.231987,
443,3.683333,173.501180,
444,3.691667,173.699399,
445,3.700000,173.595603,
446,3.708333,173.152618,
447,3.716667,172.631161,
448,3.725000,172.458887,
449,3.733333,172.761590,
450,3.741667,173.249898,
451,3.750000,173.596863,
452,3.758333,173.707100,
453,3.766667,173.616384,
454,3.775000,173.336733,
455,3.783333,172.862480,
456,3.791667,172.331952,
457,3.800000,172.107987,
458,3.808333,172.484119,
459,3.816667,173.268297,
460,3.825000,173.899603,
461,3.833333,174.080948,
462,3.841667,173.875816,
463,3.850000,173.490137,
464,3.858333,173.262412,
465,3.866667,173.351496,
466,3.875000,173.622913,
467,3.883333,173.894639,
468,3.891667,174.080057,
469,3.900000,174.143948,
470,3.908333,174.066278,
471,3.916667,173.885046,
472,3.925000,173.764254,
473,3.933333,173.863573,
474,3.941667,174.100378,
475,3.950000,174.253998,
476,3.958333,174.213940,
477,3.966667,173.941286,
478,3.975000,173.478605,
479,3.983333,173.044500,
480,3.991667,172.883423,
481,4.000000,173.034915,
482,4.008333,173.279287,
483,4.016667,173.329755,
484,4.025000,173.069545,
485,4.033333,172.695666,
486,4.041667,172.656698,
487,4.050000,173.117984,
488,4.058333,173.665159,
489,4.066667,173.865354,
490,4.075000,173.682196,
491,4.083333,173.384330,
492,4.091667,173.373149,
493,4.100000,173.631325,
494,4.108333,173.781606,
495,4.116667,173.647603,
496,4.125000,173.402931,
497,4.133333,173.393395,
498,4.141667,173.635686,
499,4.150000,173.793837,
500,4.158333,173.675992,
501,4.166667,173.403281,
502,4.175000,173.299148,
503,4.183333,173.458904,
504,4.191667,173.610117,
505,4.200000,173.526694,
506,4.208333,173.271352,
507,4.216667,173.122927,
508,4.225000,173.228885,
509,4.233333,173.415818,
510,4.241667,173.469262,
511,4.250000,173.380662,
512,4.258333,173.313977,
513,4.266667,173.415362,
514,4.275000,173.649622,
515,4.283333,173.864414,
516,4.291667,173.955923,
517,4.300000,173.916996,
518,4.308333,173.811234,
519,4.316667,173.751065,
520,4.325000,173.826943,
521,4.333333,174.025002,
522,4.341667,174.240497,
523,4.350000,174.369215,
