"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,168.444027,
2,0.008333,168.482218,
3,0.016667,168.528200,
4,0.025000,168.572423,
5,0.033333,168.609795,
6,0.041667,168.639723,
7,0.050000,168.661923,
8,0.058333,168.674700,
9,0.066667,168.679441,
10,0.075000,168.685046,
11,0.083333,168.702135,
12,0.091667,168.728149,
13,0.100000,168.740111,
14,0.108333,168.709335,
15,0.116667,168.628737,
16,0.125000,168.525509,
17,0.133333,168.443286,
18,0.141667,168.409109,
19,0.150000,168.416789,
20,0.158333,168.439958,
21,0.166667,168.457088,
22,0.175000,168.463517,
23,0.183333,168.465048,
24,0.191667,168.466269,
25,0.200000,168.466006,
26,0.208333,168.460691,
27,0.216667,168.449695,
28,0.225000,168.437766,
29,0.233333,168.433132,
30,0.241667,168.442671,
31,0.250000,168.467578,
32,0.258333,168.502583,
33,0.266667,168.538437,
34,0.275000,168.565154,
35,0.283333,168.575119,
36,0.291667,168.566619,
37,0.300000,168.546363,
38,0.308333,168.527479,
39,0.316667,168.522174,
40,0.325000,168.533946,
41,0.333333,168.556058,
42,0.341667,168.577349,
43,0.350000,168.589686,
44,0.358333,168.591246,
45,0.366667,168.585097,
46,0.375000,168.576142,
47,0.383333,168.568465,
48,0.391667,168.563787,
49,0.400000,168.562167,
50,0.408333,168.565192,
51,0.416667,168.578488,
52,0.425000,168.609082,
53,0.433333,168.658003,
54,0.441667,168.715517,
55,0.450000,168.765713,
56,0.458333,168.797173,
57,0.466667,168.809464,
58,0.475000,168.809988,
59,0.483333,168.806013,
60,0.491667,168.800915,
61,0.500000,168.797422,
62,0.508333,168.801614,
63,0.516667,168.820841,
64,0.525000,168.856849,
65,0.533333,168.902029,
66,0.541667,168.943650,
67,0.550000,168.971933,
68,0.558333,168.984251,
69,0.566667,168.983321,
70,0.575000,168.973574,
71,0.583333,168.959501,
72,0.591667,168.945524,
73,0.600000,168.935142,
74,0.608333,168.929189,
75,0.616667,168.925284,
76,0.625000,168.919634,
77,0.633333,168.909704,
78,0.641667,168.895440,
79,0.650000,168.878559,
80,0.658333,168.861326,
81,0.666667,168.846092,
82,0.675000,168.835270,
83,0.683333,168.830555,
84,0.691667,168.831442,
85,0.700000,168.834830,
86,0.708333,168.836995,
87,0.716667,168.836579,
88,0.725000,168.835572,
89,0.733333,168.836695,
90,0.741667,168.839257,
91,0.750000,168.837653,
92,0.758333,168.824965,
93,0.766667,168.799505,
94,0.775000,168.768714,
95,0.783333,168.746020,
96,0.791667,168.741939,
97,0.800000,168.756518,
98,0.808333,168.780265,
99,0.816667,168.802792,
100,0.825000,168.820399,
101,0.833333,168.835496,
102,0.841667,168.850056,
103,0.850000,168.861079,
104,0.858333,168.862786,
105,0.866667,168.852512,
106,0.875000,168.833818,
107,0.883333,168.813875,
108,0.891667,168.798050,
109,0.900000,168.786769,
110,0.908333,168.777038,
111,0.916667,168.766419,
112,0.925000,168.755391,
113,0.933333,168.746144,
114,0.941667,168.739564,
115,0.950000,168.733785,
116,0.958333,168.725619,
117,0.966667,168.713008,
118,0.975000,168.695939,
119,0.983333,168.675424,
120,0.991667,168.652210,
121,1.000000,168.626891,
122,1.008333,168.601221,
123,1.016667,168.578868,
124,1.025000,168.564083,
125,1.033333,168.558790,
126,1.041667,168.560744,
127,1.050000,168.564895,
128,1.058333,168.566930,
129,1.066667,168.565534,
130,1.075000,168.561548,
131,1.083333,168.556025,
132,1.091667,168.550133,
133,1.100000,168.546365,
134,1.108333,168.547928,
135,1.116667,168.555663,
136,1.125000,168.566193,
137,1.133333,168.574550,
138,1.141667,168.578963,
139,1.150000,168.582100,
140,1.158333,168.587090,
141,1.166667,168.593165,
142,1.175000,168.596283,
143,1.183333,168.593759,
144,1.191667,168.587111,
145,1.200000,168.580041,
146,1.208333,168.574882,
147,1.216667,168.572129,
148,1.225000,168.572603,
149,1.233333,168.577889,
150,1.241667,168.587430,
151,1.250000,168.596127,
152,1.258333,168.596837,
153,1.266667,168.586259,
154,1.275000,168.568029,
155,1.283333,168.549428,
156,1.291667,168.535115,
157,1.300000,168.524337,
158,1.308333,168.513863,
159,1.316667,168.502644,
160,1.325000,168.493033,
161,1.333333,168.487940,
162,1.341667,168.487877,
163,1.350000,168.491269,
164,1.358333,168.497138,
165,1.366667,168.506470,
166,1.375000,168.520194,
167,1.383333,168.535808,
168,1.391667,168.546697,
169,1.400000,168.545706,
170,1.408333,168.530252,
171,1.416667,168.504466,
172,1.425000,168.476360,
173,1.433333,168.452564,
174,1.441667,168.435351,
175,1.450000,168.423938,
176,1.458333,168.417459,
177,1.466667,168.415921,
178,1.475000,168.418847,
179,1.483333,168.424258,
180,1.491667,168.429686,
181,1.500000,168.433749,
182,1.508333,168.436119,
183,1.516667,168.436243,
184,1.525000,168.433110,
185,1.533333,168.426750,
186,1.541667,168.419380,
187,1.550000,168.414211,
188,1.558333,168.412707,
189,1.566667,168.413097,
190,1.575000,168.411858,
191,1.583333,168.407083,
192,1.591667,168.400514,
193,1.600000,168.395804,
194,1.608333,168.394176,
195,1.616667,168.392129,
196,1.625000,168.384627,
197,1.633333,168.371030,
198,1.641667,168.356708,
199,1.650000,168.347519,
200,1.658333,168.343253,
201,1.666667,168.338300,
202,1.675000,168.328857,
203,1.683333,168.317175,
204,1.691667,168.307348,
205,1.700000,168.298627,
206,1.708333,168.285844,
207,1.716667,168.266996,
208,1.725000,168.247964,
209,1.733333,168.237557,
210,1.741667,168.238205,
211,1.750000,168.243188,
212,1.758333,168.243668,
213,1.766667,168.237480,
214,1.775000,168.230055,
215,1.783333,168.227054,
216,1.791667,168.227447,
217,1.800000,168.224779,
218,1.808333,168.214645,
219,1.816667,168.199417,
220,1.825000,168.185120,
221,1.833333,168.174746,
222,1.841667,168.165992,
223,1.850000,168.155320,
224,1.858333,168.142709,
225,1.866667,168.131893,
226,1.875000,168.127069,
227,1.883333,168.130066,
228,1.891667,168.139614,
229,1.900000,168.151861,
230,1.908333,168.161533,
231,1.916667,168.163814,
232,1.925000,168.156034,
233,1.933333,168.138187,
234,1.941667,168.113062,
235,1.950000,168.086947,
236,1.958333,168.068953,
237,1.966667,168.066203,
238,1.975000,168.077420,
239,1.983333,168.092350,
240,1.991667,168.099567,
241,2.000000,168.095291,
242,2.008333,168.084389,
243,2.016667,168.073758,
244,2.025000,168.066298,
245,2.033333,168.061016,
246,2.041667,168.056174,
247,2.050000,168.049942,
248,2.058333,168.038781,
249,2.066667,168.018004,
250,2.075000,167.985491,
251,2.083333,167.944397,
252,2.091667,167.901598,
253,2.100000,167.863918,
254,2.108333,167.836326,
255,2.116667,167.822555,
256,2.125000,167.824940,
257,2.133333,167.841992,
258,2.141667,167.866825,
259,2.150000,167.889894,
260,2.158333,167.904569,
261,2.166667,167.910516,
262,2.175000,167.912174,
263,2.183333,167.914406,
264,2.191667,167.919300,
265,2.200000,167.926142,
266,2.208333,167.933414,
267,2.216667,167.940370,
268,2.225000,167.947028,
269,2.233333,167.953203,
270,2.241667,167.957991,
271,2.250000,167.960275,
272,2.258333,167.959496,
273,2.266667,167.955670,
274,2.275000,167.948776,
275,2.283333,167.938619,
276,2.291667,167.925636,
277,2.300000,167.911562,
278,2.308333,167.898638,
279,2.316667,167.887698,
280,2.325000,167.877301,
281,2.333333,167.865244,
282,2.341667,167.851078,
283,2.350000,167.836795,
284,2.358333,167.824837,
285,2.366667,167.815842,
286,2.375000,167.809037,
287,2.383333,167.805039,
288,2.391667,167.807590,
289,2.400000,167.821503,
290,2.408333,167.848028,
291,2.416667,167.881957,
292,2.425000,167.913551,
293,2.433333,167.933981,
294,2.441667,167.940376,
295,2.450000,167.937399,
296,2.458333,167.934355,
297,2.466667,167.939049,
298,2.475000,167.952030,
299,2.483333,167.966059,
300,2.491667,167.972483,
301,2.500000,167.969785,
302,2.508333,167.966224,
303,2.516667,167.973445,
304,2.525000,167.996846,
305,2.533333,168.031579,
306,2.541667,168.066967,
307,2.550000,168.094212,
308,2.558333,168.110800,
309,2.566667,168.119825,
310,2.575000,168.126727,
311,2.583333,168.135967,
312,2.591667,168.148383,
313,2.600000,168.160270,
314,2.608333,168.165761,
315,2.616667,168.161804,
316,2.625000,168.151506,
317,2.633333,168.142234,
