"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,165.738434,
2,0.008333,165.070196,
3,0.016667,162.802035,
4,0.025000,160.402632,
5,0.033333,160.162346,
6,0.041667,162.167817,
7,0.050000,164.516312,
8,0.058333,165.652988,
9,0.066667,165.875344,
10,0.075000,165.704578,
11,0.083333,164.879154,
12,0.091667,163.486405,
13,0.100000,162.483263,
14,0.108333,162.531880,
15,0.116667,163.113534,
16,0.125000,163.165706,
17,0.133333,162.145742,
18,0.141667,160.704813,
19,0.150000,160.754823,
20,0.158333,163.171376,
21,0.166667,165.630187,
22,0.175000,165.878267,
23,0.183333,165.816955,
24,0.191667,165.869329,
25,0.200000,164.736369,
26,0.208333,163.745964,
27,0.216667,164.160839,
28,0.225000,165.129116,
29,0.233333,165.638443,
30,0.241667,165.722449,
31,0.250000,165.671712,
32,0.258333,165.743872,
33,0.266667,165.938074,
34,0.275000,165.829270,
35,0.283333,165.328301,
36,0.291667,164.911790,
37,0.300000,164.863099,
38,0.308333,165.032497,
39,0.316667,165.189795,
40,0.325000,165.249249,
41,0.333333,165.238017,
42,0.341667,165.214475,
43,0.350000,165.213653,
44,0.358333,165.230771,
45,0.366667,165.243547,
46,0.375000,165.240320,
47,0.383333,165.228173,
48,0.391667,165.222064,
49,0.400000,165.228885,
50,0.408333,165.241213,
51,0.416667,165.245278,
52,0.425000,165.234465,
53,0.433333,165.216048,
54,0.441667,165.205778,
55,0.450000,165.215310,
56,0.458333,165.243620,
57,0.466667,165.279276,
58,0.475000,165.309332,
59,0.483333,165.325788,
60,0.491667,165.326029,
61,0.500000,165.310729,
62,0.508333,165.283318,
63,0.516667,165.250587,
64,0.525000,165.221286,
65,0.533333,165.202116,
66,0.541667,165.195063,
67,0.550000,165.199271,
68,0.558333,165.214383,
69,0.566667,165.239801,
70,0.575000,165.270113,
71,0.583333,165.292587,
72,0.591667,165.292109,
73,0.600000,165.263405,
74,0.608333,165.220442,
75,0.616667,165.189119,
76,0.625000,165.186870,
77,0.633333,165.210705,
78,0.641667,165.243464,
79,0.650000,165.267113,
80,0.658333,165.270882,
81,0.666667,165.252602,
82,0.675000,165.217178,
83,0.683333,165.175039,
84,0.691667,165.140202,
85,0.700000,165.126205,
86,0.708333,165.140305,
87,0.716667,165.179114,
88,0.725000,165.228772,
89,0.733333,165.269949,
90,0.741667,165.285687,
91,0.750000,165.269302,
92,0.758333,165.229077,
93,0.766667,165.186266,
94,0.775000,165.164552,
95,0.783333,165.174884,
96,0.791667,165.206965,
97,0.800000,165.236452,
98,0.808333,165.242661,
99,0.816667,165.222992,
100,0.825000,165.195163,
101,0.833333,165.183987,
102,0.841667,165.200807,
103,0.850000,165.237324,
104,0.858333,165.278846,
105,0.866667,165.314437,
106,0.875000,165.334102,
107,0.883333,165.327521,
108,0.891667,165.291187,
109,0.900000,165.235510,
110,0.908333,165.183537,
111,0.916667,165.158988,
112,0.925000,165.169293,
113,0.933333,165.198377,
114,0.941667,165.219447,
115,0.950000,165.216731,
116,0.958333,165.195736,
117,0.966667,165.175776,
118,0.975000,165.173527,
119,0.983333,165.190657,
120,0.991667,165.214383,
121,1.000000,165.228587,
122,1.008333,165.225171,
123,1.016667,165.208254,
124,1.025000,165.190621,
125,1.033333,165.185395,
126,1.041667,165.197748,
127,1.050000,165.222302,
128,1.058333,165.248307,
129,1.066667,165.267638,
130,1.075000,165.277843,
131,1.083333,165.278291,
132,1.091667,165.266484,
133,1.100000,165.243068,
134,1.108333,165.222456,
135,1.116667,165.229860,
136,1.125000,165.270987,
137,1.133333,165.303970,
138,1.141667,165.258727,
139,1.150000,165.099271,
140,1.158333,164.931232,
141,1.166667,165.032970,
142,1.175000,165.492332,
143,1.183333,165.847961,
144,1.191667,165.771671,
145,1.200000,165.716398,
146,1.208333,165.858422,
