"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
1,0.000000,172.048694,
2,0.008333,172.061053,
3,0.016667,172.082131,
4,0.025000,172.099505,
5,0.033333,172.106488,
6,0.041667,172.103490,
7,0.050000,172.092727,
8,0.058333,172.075068,
9,0.066667,172.051923,
10,0.075000,172.027213,
11,0.083333,172.005366,
12,0.091667,171.988883,
13,0.100000,171.980309,
14,0.108333,171.984683,
15,0.116667,172.005678,
16,0.125000,172.039254,
17,0.133333,172.074046,
18,0.141667,172.099216,
19,0.150000,172.112164,
20,0.158333,172.117511,
21,0.166667,172.117750,
22,0.175000,172.108619,
23,0.183333,172.087339,
24,0.191667,172.062714,
25,0.200000,172.051123,
26,0.208333,172.059866,
27,0.216667,172.077882,
28,0.225000,172.086367,
29,0.233333,172.076935,
30,0.241667,172.057018,
31,0.250000,172.039077,
32,0.258333,172.029116,
33,0.266667,172.026562,
34,0.275000,172.030331,
35,0.283333,172.040392,
36,0.291667,172.054257,
37,0.300000,172.066470,
38,0.308333,172.072917,
39,0.316667,172.073666,
40,0.325000,172.071393,
41,0.333333,172.068343,
42,0.341667,172.065124,
43,0.350000,172.061388,
44,0.358333,172.056711,
45,0.366667,172.051164,
46,0.375000,172.045529,
47,0.383333,172.040475,
48,0.391667,172.035548,
49,0.400000,172.030202,
50,0.408333,172.025967,
51,0.416667,172.025801,
52,0.425000,172.030146,
53,0.433333,172.035073,
54,0.441667,172.036272,
55,0.450000,172.034552,
56,0.458333,172.034701,
57,0.466667,172.037737,
58,0.475000,172.037117,
59,0.483333,172.025267,
60,0.491667,172.003978,
61,0.500000,171.986619,
62,0.508333,171.986947,
63,0.516667,172.005704,
64,0.525000,172.030298,
65,0.533333,172.046324,
66,0.541667,172.048094,
67,0.550000,172.039798,
68,0.558333,172.028809,
69,0.566667,172.019023,
70,0.575000,172.010407,
71,0.583333,172.003235,
72,0.591667,172.000810,
73,0.600000,172.007014,
74,0.608333,172.021005,
75,0.616667,172.034858,
76,0.625000,172.037690,
77,0.633333,172.023777,
78,0.641667,171.998118,
79,0.650000,171.974593,
80,0.658333,171.966961,
81,0.666667,171.978524,
82,0.675000,171.999440,
83,0.683333,172.015064,
84,0.691667,172.017397,
85,0.700000,172.009262,
86,0.708333,171.999233,
87,0.716667,171.993207,
88,0.725000,171.989774,
89,0.733333,171.982732,
90,0.741667,171.968284,
91,0.750000,171.950384,
92,0.758333,171.939327,
93,0.766667,171.943888,
94,0.775000,171.962567,
95,0.783333,171.982858,
96,0.791667,171.991091,
97,0.800000,171.983728,
98,0.808333,171.969880,
99,0.816667,171.962941,
100,0.825000,171.968638,
101,0.833333,171.980480,
102,0.841667,171.986113,
103,0.850000,171.977830,
104,0.858333,171.958561,
105,0.866667,171.939786,
106,0.875000,171.933633,
107,0.883333,171.944785,
108,0.891667,171.967580,
109,0.900000,171.989719,
110,0.908333,171.999482,
111,0.916667,171.992662,
112,0.925000,171.975861,
113,0.933333,171.962182,
114,0.941667,171.960764,
115,0.950000,171.970319,
116,0.958333,171.983323,
117,0.966667,171.994311,
118,0.975000,172.002604,
119,0.983333,172.008888,
120,0.991667,172.011748,
121,1.000000,172.008707,
122,1.008333,172.000298,
123,1.016667,171.991582,
124,1.025000,171.988542,
125,1.033333,171.993266,
126,1.041667,172.002475,
127,1.050000,172.009826,
128,1.058333,172.009588,
129,1.066667,171.999088,
130,1.075000,171.978885,
131,1.083333,171.952021,
132,1.091667,171.923879,
133,1.100000,171.902197,
134,1.108333,171.895461,
135,1.116667,171.908583,
136,1.125000,171.937972,
137,1.133333,171.970798,
138,1.141667,171.991381,
139,1.150000,171.991153,
140,1.158333,171.974480,
141,1.166667,171.955729,
142,1.175000,171.949336,
143,1.183333,171.959781,
144,1.191667,171.979756,
145,1.200000,171.998087,
146,1.208333,172.009141,
147,1.216667,172.015011,
148,1.225000,172.020082,
149,1.233333,172.024696,
150,1.241667,172.024500,
151,1.250000,172.015363,
152,1.258333,171.998185,
153,1.266667,171.979163,
154,1.275000,171.966217,
155,1.283333,171.964748,
156,1.291667,171.974427,
157,1.300000,171.987918,
158,1.308333,171.993780,
159,1.316667,171.984416,
160,1.325000,171.963908,
161,1.333333,171.946863,
162,1.341667,171.946083,
163,1.350000,171.959746,
164,1.358333,171.972258,
165,1.366667,171.969597,
166,1.375000,171.953177,
167,1.383333,171.937125,
168,1.391667,171.933114,
169,1.400000,171.940435,
170,1.408333,171.950318,
171,1.416667,171.955705,
172,1.425000,171.954348,
173,1.433333,171.945544,
174,1.441667,171.929454,
175,1.450000,171.911127,
176,1.458333,171.900651,
177,1.466667,171.904502,
178,1.475000,171.917685,
179,1.483333,171.928036,
