NO_OF_FRAMES	1000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-15, 10:49:17	4253.12161449
DATA_INCLUDED	3D
MARKER_NAMES	Distal phalanx	DIP joint	PIP joint	MP joint	Scaphoid
127.562	171.682	182.262	117.003	189.536	194.938	106.956	208.930	205.128	100.685	249.056	219.131	94.724	281.293	224.300
127.541	171.669	182.271	116.983	189.526	194.945	106.939	208.921	205.135	100.680	249.052	219.131	94.717	281.289	224.295
127.539	171.662	182.277	116.982	189.520	194.946	106.939	208.910	205.142	100.672	249.047	219.131	94.718	281.281	224.294
127.556	171.663	182.278	116.995	189.517	194.953	106.947	208.908	205.143	100.674	249.039	219.136	94.716	281.276	224.302
127.575	171.667	182.287	117.014	189.515	194.963	106.953	208.905	205.148	100.677	249.039	219.145	94.715	281.265	224.309
127.606	171.668	182.298	117.035	189.520	194.975	106.972	208.906	205.163	100.693	249.034	219.148	94.722	281.268	224.316
127.640	171.681	182.308	117.063	189.527	194.984	106.996	208.912	205.173	100.705	249.032	219.163	94.730	281.263	224.328
127.678	171.680	182.287	117.095	189.559	195.074	107.045	208.942	205.179	100.724	249.043	219.181	94.766	281.295	224.331
127.701	171.684	182.316	117.115	189.568	195.110	107.062	208.954	205.205	100.730	249.058	219.193	94.781	281.303	224.352
127.698	171.676	182.350	117.117	189.574	195.144	107.065	208.960	205.222	100.740	249.067	219.208	94.779	281.318	224.350
127.690	171.679	182.392	117.112	189.585	195.181	107.065	208.971	205.253	100.743	249.086	219.223	94.792	281.333	224.361
127.696	171.688	182.411	117.113	189.599	195.205	107.072	208.979	205.275	100.748	249.102	219.238	94.803	281.351	224.374
127.696	171.691	182.429	117.115	189.608	195.231	107.076	208.999	205.288	100.755	249.116	219.253	94.807	281.368	224.380
127.700	171.704	182.444	117.119	189.620	195.243	107.083	209.009	205.304	100.757	249.131	219.258	94.818	281.380	224.384
127.723	171.719	182.454	117.131	189.640	195.250	107.093	209.026	205.307	100.766	249.151	219.264	94.823	281.402	224.391
127.738	171.725	182.464	117.148	189.654	195.256	107.105	209.040	205.304	100.780	249.168	219.263	94.842	281.406	224.395
